Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate pass_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total goals_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total accurate cross_Total,total accurate long balls_Total,total aerial won_Total,total att assist_Total,total effective clearance_Total,total interception_Total,total won tackle_Total,total won contest_Total,total big chances saved_Total,total assists_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate pass_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total goals_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total accurate cross_p90,total accurate long balls_p90,total aerial won_p90,total att assist_p90,total effective clearance_p90,total interception_p90,total won tackle_p90,total won contest_p90,total big chances saved_p90,total assists_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate pass_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total accurate cross_TotalPR,total accurate long balls_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total won tackle_TotalPR,total won contest_TotalPR,total big chances saved_TotalPR,total assists_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate pass_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total accurate cross_p90PR,total accurate long balls_p90PR,total aerial won_p90PR,total att assist_p90PR,total effective clearance_p90PR,total interception_p90PR,total won tackle_p90PR,total won contest_p90PR,total big chances saved_p90PR,total assists_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
St. Johnstone,ez46dadmx0virt38cgeq2n6pf,a5fpw5f7bvu01i8drfir8ugut,L. Smith,Liam Smith,30.0,Defender,Scotland,Defender,22.0,33.0,55.0,1.0,1.0,0.0,1.0,2.0,2.0,8.0,0.0,174.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,84.62,33.33,0.0,100.0,0.0,61.54,50.0,33.33,0.1416499289588789,0.0,0.0,3.0,0.06657017,1.0,5.0,5.0,0.14829347,28.0,11.379310344827584,17.06896551724138,28.448275862068964,0.5172413793103449,0.5172413793103449,0.0,0.5172413793103449,1.0344827586206895,1.0344827586206895,4.137931034482759,0.0,0.0,1.0344827586206895,0.5172413793103449,0.0,1.0344827586206895,1.0344827586206895,0.0,2.586206896551724,2.586206896551724,0.5172413793103449,1.0344827586206895,0.0,0.0,84.62,33.33,0.0,100.0,0.0,61.54,50.0,33.33,0.0732672046339028,0.0,0.0,1.5517241379310345,0.0344328465517241,0.5172413793103449,2.586206896551724,2.586206896551724,0.0767035189655172,14.482758620689657,RB/RCB,46,75,64,61,64,46,79,82,82,54,54,50,46,25,32,43,50,29,25,93,21,93,43,54,79,39,32,89,50,64,64,7,86,36,50,82,79,61,68,61,57,64,43,71,57,64,64,46,79,79,79,43,54,50,43,29,32,43,50,29,14,86,21,93,43,54,79,39,32,89,50,64,64,7,86,36,50,79,71,64,64,57,64,71,Premiership
St. Johnstone,ez46dadmx0virt38cgeq2n6pf,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,Jason Holt,33.0,Midfielder,Scotland,Midfielder,31.0,45.0,76.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,0.0,140.0,0.0,0.0,6.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,95.0,0.0,0.0,50.0,0.0,71.43,0.0,50.0,0.0007560713993068,0.1743680737057516,0.0,6.0,0.13012178,3.0,14.0,10.0,0.2329715299999999,47.0,19.928571428571427,28.928571428571427,48.85714285714285,0.0,0.0,0.0,0.0,1.2857142857142856,1.2857142857142856,6.428571428571429,0.0,0.0,0.0,3.857142857142857,0.0,0.0,0.6428571428571428,1.9285714285714288,0.6428571428571428,0.0,0.6428571428571428,0.6428571428571428,0.0,0.0,95.0,0.0,0.0,50.0,0.0,71.43,0.0,50.0,0.0004860458995543,0.1120937616679831,0.0,3.857142857142857,0.0836497157142857,1.9285714285714288,9.0,6.428571428571429,0.149767412142857,30.214285714285715,DM/CM,43,75,59,16,23,25,32,55,52,55,48,41,11,91,39,9,34,82,36,9,14,45,52,50,100,9,39,45,41,100,16,25,32,68,30,93,95,86,95,82,64,77,50,86,73,16,23,25,32,59,55,45,48,41,11,100,39,9,36,86,32,9,14,55,52,50,100,9,39,45,41,100,16,25,36,77,30,95,95,91,100,95,82,91,Premiership
St. Johnstone,ez46dadmx0virt38cgeq2n6pf,cy21ens9gwdhkmwfpdwz3e2cq,R. Paton,Ruari Paton,26.0,Attacker,Republic of Ireland,Striker,9.0,22.0,31.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,151.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.49,0.0,0.0,0.0,100.0,14.29,0.0,0.0,0.1133950209080211,0.1058820222300157,0.0,3.0,0.1507697,2.0,3.0,5.0,0.16919713,18.0,5.364238410596027,13.112582781456954,18.47682119205298,0.5960264900662251,0.5960264900662251,0.0,0.0,0.0,0.0,0.5960264900662251,0.0,0.5960264900662251,4.172185430463576,0.5960264900662251,0.0,0.0,0.0,0.5960264900662251,0.0,0.0,0.0,0.0,0.0,0.0,79.49,0.0,0.0,0.0,100.0,14.29,0.0,0.0,0.067586436302794,0.0631084900708702,0.0,1.7880794701986755,0.0898627350993377,1.1920529801324502,1.7880794701986755,2.980132450331126,0.1008459715231788,10.728476821192054,LW,83,100,100,50,83,33,50,33,33,33,67,83,100,67,33,33,67,67,33,33,33,33,67,67,67,33,33,33,100,33,67,33,67,67,33,67,100,100,83,83,100,100,67,100,100,33,67,33,50,33,33,33,67,67,67,67,33,33,67,67,33,33,33,33,67,67,67,33,33,33,100,33,67,33,67,67,33,67,100,100,67,67,100,100,Premiership
St. Johnstone,ez46dadmx0virt38cgeq2n6pf,d5y51fsln791r9ngx2fc03pxw,J. Fowler,Josh Fowler,24.0,Attacker,Scotland,Striker,7.0,13.0,20.0,1.0,1.0,0.0,0.0,1.0,2.0,6.0,1.0,148.0,1.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,74.07,0.0,0.0,100.0,100.0,37.5,28.57,100.0,0.1340382143945973,0.2214429657797892,0.0,2.0,0.11090316,0.0,0.0,1.0,0.07747888,2.0,4.256756756756757,7.905405405405406,12.162162162162163,0.6081081081081081,0.6081081081081081,0.0,0.0,0.6081081081081081,1.2162162162162162,3.6486486486486487,0.6081081081081081,0.6081081081081081,2.4324324324324325,1.2162162162162162,0.0,0.0,1.2162162162162162,1.2162162162162162,0.0,0.0,0.6081081081081081,0.6081081081081081,0.0,0.6081081081081081,74.07,0.0,0.0,100.0,100.0,37.5,28.57,100.0,0.0815097249696875,0.1346612629741961,0.0,1.2162162162162162,0.0674411108108108,0.0,0.0,0.6081081081081081,0.0471155351351351,1.2162162162162162,ST,48,48,48,15,21,27,23,31,50,38,79,37,15,62,33,31,48,44,19,35,56,60,50,83,65,31,33,94,94,44,54,90,27,62,31,52,69,23,23,46,35,10,42,42,50,8,12,27,23,35,50,38,92,31,12,54,33,31,54,42,19,35,50,65,50,85,65,31,33,94,94,44,54,90,19,54,31,54,77,23,23,46,35,8,Premiership
St. Johnstone,ez46dadmx0virt38cgeq2n6pf,dpvmqjqhtd3r0eoaefpux42d,S. Stanton,Sam Stanton,32.0,Midfielder,Scotland,Midfielder,15.0,32.0,47.0,4.0,3.0,1.0,2.0,2.0,2.0,6.0,0.0,180.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,0.0,2.0,0.0,0.0,79.66,33.33,0.0,100.0,0.0,54.55,33.33,0.0,0.3287734686171645,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0546836099999999,18.0,7.5,16.0,23.5,2.0,1.5,0.5,1.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.5,0.5,0.5,1.5,2.0,0.0,1.0,0.0,0.0,79.66,33.33,0.0,100.0,0.0,54.55,33.33,0.0,0.1643867343085822,0.0,0.0,0.0,0.0,0.0,3.5,2.0,0.0273418049999999,9.0,CM/AM,67,50,39,72,67,61,94,39,39,44,39,22,67,22,22,28,50,11,78,100,17,78,56,56,56,44,22,94,22,89,72,17,67,17,28,17,17,22,72,28,22,39,44,33,33,61,44,61,89,33,33,22,39,22,67,22,22,22,44,11,61,100,17,67,56,56,56,44,22,94,22,89,72,17,56,17,28,17,17,22,61,22,22,33,Premiership
St. Mirren,muo4d1nfi1vgyvz5n07tjmoo,16x7shxmsfll6pytg8b8v0dbe,J. Richardson,Jayden Richardson,25.0,Defender,England,Defender,18.0,24.0,42.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,180.0,0.0,5.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0,2.0,1.0,0.0,0.0,77.78,16.67,0.0,100.0,0.0,72.73,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,21.0,0.0,0.0,0.0,0.0,0.5,0.5,4.0,0.0,0.0,2.5,1.0,0.0,0.5,0.5,0.5,5.5,0.5,1.0,0.5,0.0,0.0,77.78,16.67,0.0,100.0,0.0,72.73,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB/RCB,36,54,43,21,21,46,29,61,57,54,54,50,82,54,32,18,18,61,86,18,54,75,43,54,29,14,32,89,50,86,64,36,25,36,50,21,21,29,18,18,18,18,36,36,21,21,21,46,29,54,46,32,54,50,79,46,32,11,7,57,79,14,50,71,43,54,29,14,32,89,50,86,64,36,25,36,50,21,21,29,18,18,18,18,Premiership
St. Mirren,muo4d1nfi1vgyvz5n07tjmoo,3s6h7ah3aw6x091rky1zu3tka,Samuel Ramos,Samuel Ramos,26.0,Midfielder,Spain,Midfielder,17.0,30.0,47.0,3.0,1.0,2.0,1.0,3.0,3.0,8.0,0.0,152.0,1.0,4.0,5.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,81.03,50.0,0.0,0.0,33.33,44.44,50.0,100.0,0.2570321624075269,0.1025922247826928,2.0,2.0,0.04797389,1.0,4.0,8.0,0.2239169999999999,18.0,10.06578947368421,17.763157894736842,27.82894736842105,1.7763157894736843,0.5921052631578947,1.1842105263157894,0.5921052631578947,1.7763157894736843,1.7763157894736843,4.7368421052631575,0.0,0.5921052631578947,2.3684210526315788,2.960526315789474,0.0,1.7763157894736843,1.1842105263157894,1.1842105263157894,0.5921052631578947,0.5921052631578947,0.5921052631578947,0.0,0.0,0.0,81.03,50.0,0.0,0.0,33.33,44.44,50.0,100.0,0.1521900961623514,0.0607453962529102,1.1842105263157894,1.1842105263157894,0.0284055927631578,0.5921052631578947,2.3684210526315788,4.7368421052631575,0.1325824342105262,10.657894736842104,CM/AM,78,33,39,39,33,78,61,61,61,67,39,56,39,94,22,83,67,33,17,56,50,22,56,56,78,78,22,22,56,56,100,94,44,33,78,56,44,61,28,67,56,39,78,56,67,44,33,78,61,67,67,78,39,56,22,100,22,89,67,22,17,56,50,22,56,56,78,78,22,22,56,56,100,94,44,33,83,67,56,56,28,67,56,67,Premiership
St. Mirren,muo4d1nfi1vgyvz5n07tjmoo,64tpd90skhh1yj8yztefhahn9,D. John,Declan John,31.0,Defender,Wales,Defender,12.0,20.0,32.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,90.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,84.21,33.33,0.0,0.0,0.0,50.0,50.0,100.0,0.0495636136134125,0.0364445821852764,0.0,3.0,0.07289925,2.0,7.0,6.0,0.1153158299999999,19.0,12.0,20.0,32.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,84.21,33.33,0.0,0.0,0.0,50.0,50.0,100.0,0.0495636136134125,0.0364445821852764,0.0,3.0,0.07289925,2.0,7.0,6.0,0.1153158299999999,19.0,LB/LCB,18,50,29,75,43,89,89,32,32,14,50,43,82,25,25,18,32,46,39,43,39,21,54,43,79,32,25,21,43,39,54,96,79,43,50,75,79,79,64,61,50,50,29,64,57,82,43,100,93,46,46,21,50,43,93,25,25,21,39,57,71,64,50,21,54,43,79,32,25,21,43,39,54,96,86,57,50,89,93,96,93,64,50,57,Premiership
St. Mirren,muo4d1nfi1vgyvz5n07tjmoo,6t0n68hbpi4fa6lzt815gyc5w,K. Phillips,Killian Phillips,24.0,Midfielder,Republic of Ireland,Midfielder,13.0,36.0,48.0,6.0,5.0,1.0,0.0,3.0,3.0,9.0,3.0,180.0,5.0,11.0,2.0,1.0,3.0,3.0,4.0,3.0,1.0,2.0,1.0,0.0,0.0,73.85,50.0,14.29,33.33,83.33,39.13,42.86,66.67,0.631461090062572,0.3143702278670146,1.0,2.0,0.07176734,2.0,7.0,6.0,0.20471206,19.0,6.5,18.0,24.0,3.0,2.5,0.5,0.0,1.5,1.5,4.5,1.5,2.5,5.5,1.0,0.5,1.5,1.5,2.0,1.5,0.5,1.0,0.5,0.0,0.0,73.85,50.0,14.29,33.33,83.33,39.13,42.86,66.67,0.315730545031286,0.1571851139335073,0.5,1.0,0.03588367,1.0,3.5,3.0,0.10235603,9.5,CM/AM,44,67,61,100,100,61,22,61,61,83,100,100,89,61,50,83,89,67,78,56,89,50,56,56,33,78,44,44,100,33,89,72,100,67,56,56,67,94,72,44,33,56,33,67,44,89,100,61,22,44,44,56,100,100,78,56,44,56,78,56,61,44,78,44,56,56,33,78,44,44,100,33,89,72,89,44,56,44,67,89,61,44,33,44,Premiership
St. Mirren,muo4d1nfi1vgyvz5n07tjmoo,7ey49srzbe1bgi3kjal7fz6dw,E. Sule,Eseosa Sule,20.0,Attacker,Nigeria,Striker,3.0,10.0,13.0,3.0,1.0,2.0,0.0,2.0,2.0,3.0,0.0,127.0,1.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.9,50.0,0.0,50.0,33.33,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.125984251968504,7.086614173228346,9.21259842519685,2.125984251968504,0.7086614173228346,1.4173228346456692,0.0,1.4173228346456692,1.4173228346456692,2.125984251968504,0.0,0.7086614173228346,5.669291338582677,1.4173228346456692,0.0,0.7086614173228346,0.0,0.0,0.0,0.0,0.0,0.7086614173228346,0.0,0.0,61.9,50.0,0.0,50.0,33.33,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ST,21,29,21,33,21,87,23,54,50,10,33,37,48,62,33,69,12,8,19,35,21,60,50,37,21,79,33,65,40,44,13,21,8,10,31,12,12,23,23,13,4,4,23,35,27,42,15,88,23,54,54,19,33,38,65,58,33,77,12,8,19,35,21,69,50,37,21,79,33,65,40,44,13,21,8,10,31,12,12,23,23,13,4,4,Premiership
St. Mirren,muo4d1nfi1vgyvz5n07tjmoo,8kteu42jbj080ouby8i4qjaj8,P. Nsio,Paul Nsio,20.0,Midfielder,England,Midfielder,30.0,33.0,62.0,1.0,1.0,0.0,0.0,4.0,4.0,15.0,0.0,180.0,0.0,3.0,0.0,1.0,2.0,3.0,1.0,6.0,1.0,7.0,2.0,0.0,0.0,72.09,25.0,50.0,50.0,0.0,51.72,60.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.5,31.0,0.5,0.5,0.0,0.0,2.0,2.0,7.5,0.0,0.0,1.5,0.0,0.5,1.0,1.5,0.5,3.0,0.5,3.5,1.0,0.0,0.0,72.09,25.0,50.0,50.0,0.0,51.72,60.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DM/CM,32,45,41,36,61,25,32,86,84,89,48,41,70,7,84,45,70,48,86,30,95,80,52,50,18,23,95,45,41,32,84,68,16,20,30,14,14,23,9,11,9,9,23,27,32,34,66,25,32,86,86,73,48,41,64,7,89,39,68,43,91,20,95,80,52,50,18,23,95,45,41,32,84,68,16,20,30,14,14,23,9,11,9,9,Premiership
St. Mirren,muo4d1nfi1vgyvz5n07tjmoo,9d2p89e7bftxqhk80hy9ldeqd,A. Gogić,Alex Gogic,32.0,Defender,Cyprus,Defender,68.0,16.0,84.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,180.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,19.0,2.0,0.0,1.0,0.0,0.0,90.32,42.86,0.0,100.0,0.0,62.5,0.0,0.0,0.1312674461052879,0.0410032546338752,0.0,1.0,0.01689528,0.0,5.0,5.0,0.12468142,54.0,34.0,8.0,42.0,0.5,0.5,0.0,0.0,0.5,0.5,2.5,0.0,0.0,0.5,0.0,0.0,1.5,1.0,1.0,9.5,1.0,0.0,0.5,0.0,0.0,90.32,42.86,0.0,100.0,0.0,62.5,0.0,0.0,0.0656337230526439,0.0205016273169376,0.0,0.5,0.00844764,0.0,2.5,2.5,0.06234071,27.0,CB,64,27,41,50,55,43,41,68,68,18,45,36,34,23,48,39,18,89,77,57,18,73,45,52,68,50,48,91,36,45,14,18,55,55,43,64,64,41,64,55,55,55,55,23,36,45,48,43,41,68,68,9,45,36,32,23,48,34,11,86,86,48,18,68,45,52,68,50,48,91,36,45,14,18,50,55,43,64,59,41,64,50,45,59,Premiership
St. Mirren,muo4d1nfi1vgyvz5n07tjmoo,b5zjhbc8klgjrafy0v3loh9g4,R. Carr,Ryan Carr,21.0,Midfielder,Scotland,Midfielder,31.0,41.0,72.0,3.0,1.0,2.0,1.0,8.0,9.0,14.0,0.0,166.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,80.9,25.0,0.0,62.5,0.0,45.16,25.0,60.0,0.2157332162662963,0.0393086595029822,2.0,3.0,0.05929272,0.0,10.0,8.0,0.1474101499999999,45.0,16.807228915662648,22.2289156626506,39.03614457831325,1.6265060240963851,0.5421686746987951,1.0843373493975903,0.5421686746987951,4.337349397590361,4.879518072289156,7.590361445783132,0.0,0.0,0.5421686746987951,1.6265060240963851,0.0,0.5421686746987951,0.5421686746987951,0.5421686746987951,0.0,0.5421686746987951,1.6265060240963851,2.710843373493976,0.0,0.0,80.9,25.0,0.0,62.5,0.0,45.16,25.0,60.0,0.1169637919516064,0.021311923826918,1.0843373493975903,1.6265060240963851,0.0321466554216867,0.0,5.421686746987952,4.337349397590361,0.0799211656626505,24.397590361445783,DM/CM,43,68,50,77,61,80,77,100,100,77,48,41,36,64,39,25,34,48,14,30,61,100,52,50,36,23,39,59,41,14,32,41,68,41,86,61,59,23,82,73,36,70,32,55,41,82,77,95,82,100,100,77,48,41,41,68,39,27,32,55,14,27,55,95,52,50,36,23,39,59,41,14,32,41,77,41,95,64,55,23,77,64,36,64,Premiership
St. Mirren,muo4d1nfi1vgyvz5n07tjmoo,bope7x42xo591997erreb21as,H. Fieldson,Henry Fieldson,21.0,Defender,England,Defender,11.0,7.0,15.0,1.0,1.0,0.0,0.0,4.0,4.0,10.0,0.0,90.0,0.0,1.0,3.0,3.0,2.0,1.0,4.0,7.0,0.0,4.0,1.0,0.0,1.0,65.22,33.33,75.0,25.0,0.0,43.48,14.29,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,15.0,1.0,1.0,0.0,0.0,4.0,4.0,10.0,0.0,0.0,1.0,3.0,3.0,2.0,1.0,4.0,7.0,0.0,4.0,1.0,0.0,1.0,65.22,33.33,75.0,25.0,0.0,43.48,14.29,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LB/LCB,7,14,7,75,86,39,43,71,68,50,50,43,50,79,82,36,32,86,54,7,96,57,54,93,14,32,100,50,43,21,21,86,36,21,50,29,29,29,21,21,21,21,21,14,7,82,86,39,43,100,86,93,50,43,61,86,93,43,39,93,86,7,100,71,54,96,14,32,100,50,43,21,21,86,36,21,50,29,29,29,21,21,21,21,Premiership
St. Mirren,muo4d1nfi1vgyvz5n07tjmoo,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,Marcus Fraser,32.0,Defender,Scotland,Defender,38.0,16.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,141.0,0.0,0.0,2.0,0.0,5.0,9.0,0.0,10.0,2.0,1.0,0.0,0.0,0.0,78.26,31.25,0.0,0.0,0.0,86.67,81.82,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.25531914893617,10.212765957446807,34.46808510638298,0.0,0.0,0.0,0.0,0.0,0.0,8.297872340425531,0.0,0.0,0.0,1.2765957446808511,0.0,3.191489361702128,5.74468085106383,0.0,6.382978723404255,1.2765957446808511,0.6382978723404256,0.0,0.0,0.0,78.26,31.25,0.0,0.0,0.0,86.67,81.82,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB/RCB,79,7,57,21,21,46,29,25,21,82,54,50,11,54,32,82,93,29,75,50,21,32,43,54,36,29,32,32,50,100,100,36,25,36,50,21,21,29,18,18,18,18,93,14,79,21,21,46,29,25,21,86,54,50,11,57,32,86,100,29,86,57,36,32,43,54,36,29,32,32,50,100,100,36,25,36,50,21,21,29,18,18,18,18,Premiership
St. Mirren,muo4d1nfi1vgyvz5n07tjmoo,tl63zwx337ppsjkzc40ztyi,C. Mochrie,Chris Mochrie,23.0,Midfielder,Scotland,Midfielder,12.0,29.0,40.0,1.0,0.0,1.0,0.0,4.0,4.0,4.0,0.0,147.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,76.92,0.0,50.0,50.0,0.0,30.77,0.0,100.0,0.0411555981983828,0.2131873202705029,1.0,2.0,0.05141461,3.0,2.0,3.0,0.27135662,17.0,7.346938775510204,17.755102040816325,24.489795918367346,0.6122448979591837,0.0,0.6122448979591837,0.0,2.4489795918367347,2.4489795918367347,2.4489795918367347,0.0,0.0,1.836734693877551,0.6122448979591837,0.6122448979591837,0.0,0.0,1.2244897959183674,1.2244897959183674,0.6122448979591837,0.6122448979591837,1.2244897959183674,0.0,0.0,76.92,0.0,50.0,50.0,0.0,30.77,0.0,100.0,0.025197305019418,0.1305228491452058,0.6122448979591837,1.2244897959183674,0.0314783326530612,1.836734693877551,1.2244897959183674,1.836734693877551,0.166136706122449,10.408163265306122,LM/LCM,67,67,67,50,50,67,33,33,33,33,67,67,100,33,67,50,33,67,67,50,67,33,67,67,100,50,100,33,67,33,33,100,33,67,67,50,33,100,67,67,67,67,67,100,67,67,50,67,33,67,33,33,67,67,100,33,67,50,33,67,67,33,67,33,67,67,100,50,100,33,67,33,33,100,67,67,67,33,67,100,67,67,100,67,Premiership
