Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total assists_Total,total attempts obox_Total,total goals_Total,total blocked scoring att_Total,total big chances saved_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total assists_p90,total attempts obox_p90,total goals_p90,total blocked scoring att_p90,total big chances saved_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total assists_TotalPR,total attempts obox_TotalPR,total goals_TotalPR,total blocked scoring att_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total assists_p90PR,total attempts obox_p90PR,total goals_p90PR,total blocked scoring att_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Dukla Banská Bystrica,4wplsg3qopnhc3v741nbme1re,6hew65b32paemf47ffwkfjis5,Ľ. Willwéber,Ľubomír Willwéber,33.0,Defender,Slovakia,Defender,101.0,0.0,29.0,12.0,130.0,10.0,0.0,7.0,3.0,0.0,0.0,13.0,29.0,3.0,399.0,2.0,4.0,0.0,0.0,2.0,0.0,4.0,1.0,1.0,0.0,0.0,86.67,60.0,0.0,0.0,28.57,56.52,76.92,66.67,0.5968485657622424,0.0,4.0,1.0,0.01689528,0.0,7.0,7.0,0.20765621,82.0,22.78195488721805,0.0,6.541353383458646,2.706766917293233,29.32330827067669,2.255639097744361,0.0,1.5789473684210529,0.6766917293233082,0.0,0.0,2.932330827067669,6.541353383458646,0.6766917293233082,0.4511278195488721,0.9022556390977444,0.0,0.0,0.4511278195488721,0.0,0.9022556390977444,0.225563909774436,0.225563909774436,0.0,0.0,86.67,60.0,0.0,0.0,28.57,56.52,76.92,66.67,0.134627496036596,0.0,0.9022556390977444,0.225563909774436,0.0038109654135338,0.0,1.5789473684210529,1.5789473684210529,0.0468397466165413,18.49624060150376,CB,68,38,26,74,63,81,18,99,78,28,28,56,97,63,90,50,15,29,43,47,100,93,75,49,51,74,81,38,29,53,56,91,40,94,21,100,50,43,29,47,40,38,74,47,38,12,50,32,59,18,85,62,28,28,24,82,44,68,32,15,29,18,47,97,85,65,49,51,74,81,38,29,53,56,91,40,79,21,97,41,41,29,32,26,26,41,Niké Liga
Dukla Banská Bystrica,4wplsg3qopnhc3v741nbme1re,6mvmk0oww2bhds22i98kgmolw,A. Adewale,Alabi Toheeb Adewale,25.0,Defender,Nigeria,Defender,34.0,0.0,36.0,3.0,70.0,8.0,3.0,3.0,2.0,2.0,2.0,20.0,16.0,7.0,367.0,0.0,5.0,4.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0,0.0,72.92,21.43,0.0,0.0,0.0,55.56,61.54,75.0,0.2322622026349372,0.2404377432866549,1.0,3.0,0.0828811399999999,3.0,7.0,11.0,0.2002441599999999,41.0,8.337874659400546,0.0,8.8283378746594,0.7356948228882835,17.166212534059948,1.9618528610354224,0.7356948228882835,0.7356948228882835,0.4904632152588556,0.4904632152588556,0.4904632152588556,4.904632152588556,3.923705722070845,1.7166212534059946,0.0,1.226158038147139,0.9809264305177112,0.0,1.471389645776567,0.0,0.2452316076294278,0.0,0.4904632152588556,0.0,0.0,72.92,21.43,0.0,0.0,0.0,55.56,61.54,75.0,0.0569580333437175,0.058962934320978,0.2452316076294278,0.7356948228882835,0.0203250752043596,0.7356948228882835,1.7166212534059946,2.697547683923706,0.0491061972752043,10.05449591280654,LB/LCB,53,27,47,37,47,77,57,73,67,43,40,73,87,93,23,70,87,17,87,50,77,37,87,50,53,27,13,27,17,23,57,57,77,53,53,73,50,40,87,47,47,40,53,27,27,27,20,20,53,53,53,40,20,20,47,73,73,23,67,73,17,67,50,67,37,80,50,53,27,13,27,17,23,57,57,77,53,47,60,47,33,73,20,33,27,33,Niké Liga
Dukla Banská Bystrica,4wplsg3qopnhc3v741nbme1re,71unvnpwjjeqq2oci02ev8us5,D. Richtárech,Dávid Richtárech,30.0,Midfielder,Slovakia,Midfielder,44.0,1.0,44.0,6.0,87.0,0.0,2.0,6.0,1.0,7.0,7.0,14.0,9.0,5.0,295.0,0.0,1.0,3.0,2.0,5.0,0.0,5.0,0.0,3.0,0.0,0.0,82.08,54.55,33.33,28.57,0.0,48.28,0.0,55.56,0.3494405964810985,0.237775616069835,2.0,2.0,0.04398591,2.0,10.0,9.0,0.2465913899999999,54.0,13.423728813559322,0.3050847457627119,13.423728813559322,1.8305084745762712,26.54237288135593,0.0,0.6101694915254238,1.8305084745762712,0.3050847457627119,2.135593220338983,2.135593220338983,4.271186440677966,2.745762711864407,1.5254237288135597,0.0,0.3050847457627119,0.9152542372881356,0.6101694915254238,1.5254237288135597,0.0,1.5254237288135597,0.0,0.9152542372881356,0.0,0.0,82.08,54.55,33.33,28.57,0.0,48.28,0.0,55.56,0.1066089955366063,0.0725417133772377,0.6101694915254238,0.6101694915254238,0.0134194301694915,0.6101694915254238,3.050847457627119,2.745762711864407,0.0752312715254237,16.47457627118644,DM/CM,48,65,42,60,42,6,48,89,39,97,97,60,79,79,15,16,63,76,77,40,95,34,97,52,48,32,45,73,42,15,42,10,40,68,61,74,40,39,68,48,45,45,50,26,61,26,52,16,6,26,84,35,87,84,48,71,74,15,13,48,71,77,40,90,34,97,52,48,32,45,73,42,15,42,10,40,61,52,74,39,39,68,45,39,42,42,Niké Liga
Dukla Banská Bystrica,4wplsg3qopnhc3v741nbme1re,8od1c130jxczrb7jan2hes3fu,N. Šikula,Nicolas Sikula,23.0,Defender,Slovakia,Defender,53.0,2.0,69.0,11.0,120.0,4.0,4.0,1.0,0.0,2.0,2.0,16.0,8.0,7.0,390.0,0.0,6.0,4.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,78.95,57.89,20.0,0.0,0.0,45.71,36.36,75.0,0.0756601411107072,0.3577655298840533,0.0,6.0,0.152829,5.0,20.0,28.0,0.7867817599999999,67.0,12.230769230769232,0.4615384615384615,15.923076923076923,2.5384615384615388,27.692307692307693,0.9230769230769232,0.9230769230769232,0.2307692307692307,0.0,0.4615384615384615,0.4615384615384615,3.692307692307693,1.8461538461538465,1.6153846153846154,0.0,1.3846153846153848,0.9230769230769232,0.0,1.3846153846153848,0.0,0.2307692307692307,0.0,0.2307692307692307,0.0,0.0,78.95,57.89,20.0,0.0,0.0,45.71,36.36,75.0,0.0174600325640093,0.0825612761270892,0.0,1.3846153846153848,0.0352682307692307,1.153846153846154,4.615384615384616,6.461538461538462,0.1815650215384615,15.461538461538463,RB/RCB,70,82,80,85,80,50,85,35,22,52,48,52,48,82,35,88,75,25,60,40,68,45,72,50,52,55,90,55,25,35,15,25,62,35,85,30,90,95,98,88,100,100,82,40,60,75,60,45,20,70,25,22,45,35,35,30,85,35,70,55,25,45,40,55,45,65,50,52,55,90,55,25,35,15,25,62,30,75,30,80,70,90,85,85,90,50,Niké Liga
Dukla Banská Bystrica,4wplsg3qopnhc3v741nbme1re,d22uux96bhwm9wahii0vzn1g4,A. Siviček,Adrian Siviček,19.0,Midfielder,Slovakia,Midfielder,20.0,0.0,15.0,1.0,35.0,1.0,1.0,1.0,0.0,3.0,3.0,10.0,3.0,3.0,217.0,0.0,5.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,77.78,50.0,0.0,33.33,0.0,55.56,50.0,62.5,0.0790470015471145,0.0713601434352655,0.0,0.0,0.0,0.0,4.0,3.0,0.12707959,15.0,8.294930875576037,0.0,6.221198156682028,0.4147465437788019,14.516129032258066,0.4147465437788019,0.4147465437788019,0.4147465437788019,0.0,1.2442396313364057,1.2442396313364057,4.147465437788019,1.2442396313364057,1.2442396313364057,0.0,2.0737327188940093,0.0,0.4147465437788019,2.0737327188940093,0.0,0.4147465437788019,0.0,0.0,0.0,0.0,77.78,50.0,0.0,33.33,0.0,55.56,50.0,62.5,0.0327844706877433,0.0295963728533359,0.0,0.0,0.0,0.0,1.6589861751152075,1.2442396313364057,0.0527058207373271,6.221198156682028,DM/CM,13,27,6,5,10,21,24,13,13,68,65,37,31,48,15,69,5,55,77,40,42,34,21,52,48,15,35,27,48,15,61,55,52,13,23,23,8,8,21,16,8,16,13,10,27,3,3,3,15,23,18,13,74,68,45,32,55,15,81,5,66,90,40,47,34,21,52,48,15,35,27,48,15,61,55,52,16,19,23,8,8,21,16,6,26,6,Niké Liga
Dukla Banská Bystrica,4wplsg3qopnhc3v741nbme1re,dua5ewk710pbnrnl3v7s5iyvo,A. Hanes,Adam Hanes,24.0,Attacker,Slovakia,Striker,15.0,1.0,34.0,2.0,48.0,10.0,6.0,5.0,5.0,2.0,2.0,19.0,7.0,2.0,264.0,2.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,68.57,40.0,33.33,0.0,40.0,51.35,55.56,55.56,0.4386142749723025,0.508854516521215,1.0,4.0,0.08501418,2.0,8.0,7.0,0.1838577899999998,26.0,5.113636363636364,0.3409090909090909,11.590909090909092,0.6818181818181819,16.363636363636363,3.409090909090909,2.0454545454545454,1.7045454545454546,1.7045454545454546,0.6818181818181819,0.6818181818181819,6.477272727272728,2.3863636363636367,0.6818181818181819,0.6818181818181819,5.113636363636364,0.0,0.0,1.7045454545454546,0.0,0.0,0.0,0.3409090909090909,0.0,0.0,68.57,40.0,33.33,0.0,40.0,51.35,55.56,55.56,0.1495275937405576,0.1734731306322324,0.3409090909090909,1.3636363636363638,0.0289821068181818,0.6818181818181819,2.7272727272727275,2.3863636363636367,0.0626787920454544,8.863636363636365,ST,60,60,65,60,65,89,82,29,39,26,24,82,95,82,44,58,5,13,92,42,21,24,50,52,52,35,40,71,13,61,77,87,52,29,81,44,58,39,74,89,73,55,82,61,61,71,58,74,90,87,29,45,19,19,81,90,84,45,48,5,13,97,42,21,24,55,52,52,35,40,71,13,61,77,87,52,29,81,35,61,42,81,94,74,48,81,Niké Liga
Dukla Banská Bystrica,4wplsg3qopnhc3v741nbme1re,e05abuimu2rhh0kiy0a9k6x1x,R. Polievka,Róbert Polievka,30.0,Attacker,Slovakia,Striker,23.0,6.0,38.0,3.0,55.0,0.0,6.0,14.0,9.0,15.0,15.0,19.0,1.0,3.0,360.0,7.0,19.0,9.0,7.0,2.0,0.0,5.0,1.0,6.0,0.0,0.0,79.71,75.0,25.0,46.67,50.0,54.29,0.0,66.67,1.268736097519087,0.5236730247388439,9.0,3.0,0.1166798499999999,0.0,3.0,4.0,0.4259079,17.0,5.75,1.5,9.5,0.75,13.75,0.0,1.5,3.5,2.25,3.75,3.75,4.75,0.25,0.75,1.75,4.75,2.25,1.75,0.5,0.0,1.25,0.25,1.5,0.0,0.0,79.71,75.0,25.0,46.67,50.0,54.29,0.0,66.67,0.3171840243797717,0.1309182561847109,2.25,0.75,0.0291699624999999,0.0,0.75,1.0,0.106476975,4.25,ST,87,97,77,81,74,6,82,95,87,97,97,82,27,90,97,84,90,90,68,42,98,61,100,52,52,77,76,56,61,76,87,11,61,77,84,100,42,55,23,47,50,81,58,74,94,48,69,48,6,58,81,58,97,97,52,26,87,87,42,87,87,47,42,97,56,87,52,52,77,76,56,61,76,87,11,61,58,58,100,26,45,23,19,32,71,42,Niké Liga
Dukla Banská Bystrica,4wplsg3qopnhc3v741nbme1re,jf5ow5qxswm7urne6c6pnzkl,M. Ďuriš,Michal Duris,38.0,Attacker,Slovakia,Striker,4.0,1.0,10.0,1.0,13.0,4.0,2.0,5.0,5.0,1.0,1.0,8.0,0.0,0.0,144.0,1.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.22,100.0,100.0,100.0,20.0,44.44,44.44,0.0,0.6290178789300497,0.2107289189120419,1.0,0.0,0.0,0.0,0.0,1.0,0.13218044,6.0,2.5,0.625,6.25,0.625,8.125,2.5,1.25,3.125,3.125,0.625,0.625,5.0,0.0,0.0,0.625,4.375,1.875,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.22,100.0,100.0,100.0,20.0,44.44,44.44,0.0,0.393136174331281,0.1317055743200262,0.625,0.0,0.0,0.0,0.0,0.625,0.082612775,3.75,ST,8,60,8,40,5,58,31,29,39,18,18,27,11,24,21,16,50,35,11,42,21,24,19,52,52,48,94,95,98,26,56,66,11,39,39,44,5,5,23,5,19,39,19,13,71,13,48,6,81,50,74,84,16,16,60,11,24,35,35,74,39,11,42,21,24,19,52,52,48,94,95,98,26,56,66,11,71,61,58,5,5,23,5,23,58,29,Niké Liga
Dukla Banská Bystrica,4wplsg3qopnhc3v741nbme1re,mjb1mpggdoekxjv3hjn15kwk,N. Kubala,Nikolas Kubala,18.0,Attacker,Slovakia,Striker,9.0,2.0,11.0,2.0,18.0,3.0,3.0,1.0,1.0,3.0,3.0,8.0,2.0,0.0,148.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,40.0,18.18,0.0,0.0,47.06,75.0,100.0,0.0721931556702902,0.2648299964251709,1.0,4.0,0.12699069,0.0,2.0,2.0,0.0921535399999999,3.0,5.472972972972973,1.2162162162162162,6.6891891891891895,1.2162162162162162,10.945945945945946,1.8243243243243243,1.8243243243243243,0.6081081081081081,0.6081081081081081,1.8243243243243243,1.8243243243243243,4.864864864864865,1.2162162162162162,0.0,0.0,1.8243243243243243,0.6081081081081081,0.0,2.4324324324324325,0.0,0.0,0.0,0.0,0.0,0.0,72.0,40.0,18.18,0.0,0.0,47.06,75.0,100.0,0.0439012433130143,0.1610452680963877,0.6081081081081081,2.4324324324324325,0.0772240682432432,0.0,1.2162162162162162,1.2162162162162162,0.0560393148648648,1.8243243243243243,ST,42,79,13,60,13,48,52,6,10,34,32,27,50,24,5,10,18,13,85,42,21,24,19,52,52,45,40,52,13,5,65,97,82,6,55,44,58,61,23,32,32,23,8,71,90,19,94,32,61,81,6,13,48,45,55,81,24,5,10,19,13,100,42,21,24,19,52,52,45,40,52,13,5,65,97,82,6,77,55,90,84,23,58,50,45,10,Niké Liga
Ružomberok,d7ju1d8fvjwosjm62zph5tqql,2mep8fe07gw5ptdiccuxv7e38,V. Hranoš,Vojtech Hranos,20.0,Midfielder,Czechia,Midfielder,5.0,1.0,20.0,1.0,24.0,6.0,1.0,10.0,6.0,3.0,3.0,11.0,1.0,0.0,321.0,2.0,15.0,3.0,0.0,1.0,0.0,4.0,1.0,4.0,0.0,0.0,57.14,50.0,16.67,0.0,20.0,39.29,60.0,50.0,1.0436734749442045,0.0,3.0,1.0,0.01611813,1.0,3.0,4.0,0.36608207,13.0,1.4018691588785046,0.2803738317757009,5.607476635514018,0.2803738317757009,6.728971962616822,1.6822429906542056,0.2803738317757009,2.803738317757009,1.6822429906542056,0.8411214953271028,0.8411214953271028,3.08411214953271,0.2803738317757009,0.0,0.5607476635514018,4.205607476635514,0.8411214953271028,0.0,0.2803738317757009,0.0,1.1214953271028036,0.2803738317757009,1.1214953271028036,0.0,0.0,57.14,50.0,16.67,0.0,20.0,39.29,60.0,50.0,0.2926187312927676,0.0,0.8411214953271028,0.2803738317757009,0.0045191018691588,0.2803738317757009,0.8411214953271028,1.1214953271028036,0.1026398327102803,3.644859813084112,CM/AM,7,54,14,16,14,89,9,86,84,34,30,45,27,16,54,77,36,12,25,32,79,75,82,50,50,4,62,52,12,39,32,91,36,86,5,62,5,4,29,29,14,50,18,4,50,4,11,4,93,4,68,71,25,21,21,21,16,46,79,29,12,14,32,68,64,86,50,50,4,62,52,12,39,32,91,36,71,5,50,7,4,21,14,4,36,4,Niké Liga
Ružomberok,d7ju1d8fvjwosjm62zph5tqql,3qszei9rfwcv722hlpq7j7e5m,S. Lavrinčík,Samuel Lavrincík,25.0,Midfielder,Slovakia,Midfielder,27.0,0.0,58.0,11.0,85.0,0.0,3.0,3.0,0.0,4.0,4.0,14.0,1.0,0.0,255.0,0.0,1.0,7.0,2.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,90.43,78.57,0.0,50.0,0.0,48.28,0.0,40.0,0.1872026135447511,0.1888379165220194,3.0,3.0,0.05740611,0.0,18.0,21.0,0.41159668,44.0,9.529411764705882,0.0,20.47058823529412,3.882352941176471,30.0,0.0,1.0588235294117647,1.0588235294117647,0.0,1.4117647058823528,1.4117647058823528,4.941176470588235,0.3529411764705882,0.0,0.0,0.3529411764705882,2.4705882352941173,0.7058823529411764,0.7058823529411764,0.0,1.0588235294117647,0.0,0.7058823529411764,0.0,0.0,90.43,78.57,0.0,50.0,0.0,48.28,0.0,40.0,0.0660715106628533,0.0666486764195362,1.0588235294117647,1.0588235294117647,0.02026098,0.0,6.352941176470588,7.411764705882352,0.1452694164705882,15.529411764705882,CM/AM,70,21,80,95,79,20,32,32,16,45,38,64,27,16,18,4,89,54,48,32,62,30,66,50,50,93,75,21,79,18,61,21,25,25,29,62,29,21,7,93,88,57,75,71,21,79,96,71,20,32,32,16,43,36,61,25,16,18,4,82,46,43,32,61,30,61,50,50,93,75,21,79,18,61,21,25,25,29,61,21,14,7,93,96,64,86,Niké Liga
Ružomberok,d7ju1d8fvjwosjm62zph5tqql,57ieklwt78roetp55kcgiczu2,A. Mojžiš,Alexander Mojzis,27.0,Defender,Slovakia,Defender,13.0,0.0,7.0,2.0,20.0,4.0,3.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,149.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.82,22.22,0.0,0.0,0.0,46.15,66.67,0.0,0.0,0.319880656734773,0.0,1.0,0.10805102,0.0,3.0,4.0,0.04421426,11.0,7.852348993288591,0.0,4.228187919463087,1.2080536912751678,12.08053691275168,2.416107382550336,1.812080536912752,0.0,0.0,0.0,0.0,3.624161073825504,4.832214765100671,1.2080536912751678,0.0,1.2080536912751678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.82,22.22,0.0,0.0,0.0,46.15,66.67,0.0,0.0,0.1932165040679837,0.0,0.6040268456375839,0.0652657167785235,0.0,1.812080536912752,2.416107382550336,0.0267066,6.644295302013424,LB/LCB,7,27,7,23,7,60,57,17,17,7,7,17,73,30,23,33,23,17,7,50,30,37,30,50,53,7,23,27,17,23,20,77,7,17,60,30,23,67,20,20,27,13,17,20,27,7,33,13,73,77,17,17,7,7,20,93,53,23,60,23,17,7,50,30,37,30,50,53,7,23,27,17,23,20,77,7,17,80,30,37,67,20,33,27,13,27,Niké Liga
Ružomberok,d7ju1d8fvjwosjm62zph5tqql,5nq8a77t1enm36la314v0h5ka,O. Luterán,Oliver Luterán,24.0,Midfielder,Slovakia,Midfielder,40.0,1.0,52.0,14.0,91.0,4.0,0.0,4.0,3.0,2.0,2.0,19.0,9.0,4.0,328.0,0.0,7.0,8.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,72.22,41.18,14.29,0.0,0.0,59.38,50.0,42.86,0.3873648321425062,0.0,1.0,1.0,0.0174506,1.0,14.0,13.0,0.49747143,48.0,10.975609756097562,0.274390243902439,14.26829268292683,3.841463414634146,24.96951219512195,1.0975609756097562,0.0,1.0975609756097562,0.8231707317073171,0.5487804878048781,0.5487804878048781,5.213414634146342,2.4695121951219514,1.0975609756097562,0.0,1.920731707317073,2.1951219512195124,0.0,0.8231707317073171,0.0,0.274390243902439,0.0,0.274390243902439,0.0,0.0,72.22,41.18,14.29,0.0,0.0,59.38,50.0,42.86,0.1062891307708096,0.0,0.274390243902439,0.274390243902439,0.0047882743902439,0.274390243902439,3.841463414634146,3.567073170731708,0.1365013070121951,13.170731707317074,RM/RCM,91,55,82,100,91,82,18,45,50,18,18,91,91,91,18,32,95,9,59,36,45,32,45,55,55,36,45,36,9,18,73,73,27,36,18,41,23,27,41,91,82,73,91,82,27,45,82,82,64,18,18,27,9,9,73,91,91,18,27,91,9,45,36,36,32,27,55,55,36,45,36,9,18,73,73,27,18,18,27,18,18,36,82,73,64,73,Niké Liga
Ružomberok,d7ju1d8fvjwosjm62zph5tqql,5nrmy96rd53lt1lob9q0zaynd,M. Chobot,Marián Chobot,26.0,Midfielder,Slovakia,Midfielder,7.0,0.0,9.0,1.0,16.0,1.0,1.0,1.0,0.0,4.0,5.0,9.0,2.0,0.0,97.0,0.0,2.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,76.19,100.0,0.0,25.0,0.0,60.0,33.33,100.0,0.0525683335568845,0.0569612182275822,1.0,2.0,0.03996962,1.0,1.0,2.0,0.04931239,5.0,6.494845360824742,0.0,8.350515463917526,0.9278350515463918,14.845360824742269,0.9278350515463918,0.9278350515463918,0.9278350515463918,0.0,3.711340206185567,4.639175257731959,8.350515463917526,1.855670103092784,0.0,0.0,1.855670103092784,2.783505154639176,0.9278350515463918,3.711340206185567,0.0,0.9278350515463918,0.0,0.0,0.0,0.0,76.19,100.0,0.0,25.0,0.0,60.0,33.33,100.0,0.0487747424754598,0.052850614850334,0.9278350515463918,1.855670103092784,0.0370852144329896,0.9278350515463918,0.9278350515463918,1.855670103092784,0.0457537639175257,4.639175257731959,CM/AM,14,21,4,16,7,46,9,11,16,45,52,25,50,16,18,12,36,32,77,32,29,30,11,50,50,43,91,21,30,18,93,64,89,7,11,34,16,11,29,5,5,4,4,36,21,14,54,18,71,18,21,16,86,93,96,89,16,18,25,89,68,100,32,54,30,11,50,50,43,91,21,30,18,93,64,89,18,18,54,50,36,64,21,18,11,11,Niké Liga
Ružomberok,d7ju1d8fvjwosjm62zph5tqql,6ic5sfkz3qshtmltl3kar3cpg,T. Marušin,Tomás Marusin,21.0,Defender,Slovakia,Defender,56.0,0.0,34.0,10.0,90.0,4.0,0.0,2.0,2.0,0.0,0.0,7.0,9.0,5.0,243.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.82,43.48,0.0,0.0,100.0,36.84,30.77,50.0,0.2449056939607004,0.0,0.0,1.0,0.0199707,0.0,14.0,17.0,0.27268259,53.0,20.74074074074074,0.0,12.592592592592592,3.7037037037037033,33.33333333333333,1.4814814814814814,0.0,0.7407407407407407,0.7407407407407407,0.0,0.0,2.592592592592593,3.333333333333333,1.851851851851852,0.7407407407407407,2.222222222222222,0.3703703703703703,0.0,0.3703703703703703,0.0,0.0,0.0,0.0,0.0,0.0,81.82,43.48,0.0,0.0,100.0,36.84,30.77,50.0,0.0907058125780371,0.0,0.0,0.3703703703703703,0.0073965555555555,0.0,5.185185185185185,6.296296296296296,0.1009935518518518,19.62962962962963,CB,47,38,37,62,38,41,18,47,59,28,28,22,38,85,90,85,43,29,19,47,29,43,29,49,51,44,38,38,29,93,15,21,18,59,21,32,50,51,29,81,78,47,53,41,38,38,62,47,41,18,47,65,28,28,18,29,79,91,85,44,29,15,47,29,43,29,49,51,44,38,38,29,93,15,21,18,62,21,32,56,56,29,91,91,65,50,Niké Liga
Ružomberok,d7ju1d8fvjwosjm62zph5tqql,80imgew1o4dg6cjmaj8k15m95,D. Kostka,Dominik Kostka,30.0,Defender,Czechia,Defender,39.0,0.0,56.0,9.0,95.0,11.0,1.0,9.0,4.0,14.0,15.0,35.0,12.0,8.0,425.0,1.0,6.0,1.0,6.0,11.0,0.0,5.0,0.0,2.0,0.0,0.0,69.34,31.03,0.0,42.86,11.11,59.32,78.57,64.71,0.779641705338286,0.0375553343905228,5.0,2.0,0.04813761,3.0,11.0,14.0,0.35699494,55.0,8.258823529411764,0.0,11.858823529411763,1.9058823529411764,20.11764705882353,2.3294117647058825,0.2117647058823529,1.9058823529411764,0.8470588235294118,2.9647058823529413,3.176470588235294,7.411764705882352,2.541176470588235,1.6941176470588235,0.2117647058823529,1.2705882352941176,0.2117647058823529,1.2705882352941176,2.3294117647058825,0.0,1.0588235294117647,0.0,0.4235294117647059,0.0,0.0,69.34,31.03,0.0,42.86,11.11,59.32,78.57,64.71,0.1651005964245782,0.0079528943415224,1.0588235294117647,0.4235294117647059,0.0101938468235294,0.6352941176470588,2.3294117647058825,2.9647058823529413,0.0755989284705882,11.647058823529411,RB/RCB,45,28,70,68,55,95,45,100,95,100,100,100,72,90,78,88,30,98,100,40,98,45,92,50,52,15,35,28,60,70,60,95,50,95,25,98,50,50,88,65,60,50,65,15,28,30,40,20,85,25,85,90,90,95,85,50,90,70,65,25,85,95,40,90,45,85,50,52,15,35,28,60,70,60,95,50,90,25,90,40,40,70,40,45,30,40,Niké Liga
