Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total mins played,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total accurate cross_Total,total ontarget attempt_Total,total big chances saved_Total,total goals_Total,total assists_Total,total direct corner goals_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total accurate cross_p90,total ontarget attempt_p90,total big chances saved_p90,total goals_p90,total assists_p90,total direct corner goals_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total accurate cross_TotalPR,total ontarget attempt_TotalPR,total big chances saved_TotalPR,total goals_TotalPR,total assists_TotalPR,total direct corner goals_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total accurate cross_p90PR,total ontarget attempt_p90PR,total big chances saved_p90PR,total goals_p90PR,total assists_p90PR,total direct corner goals_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
LASK,boxkkgnpn38ywao4kzu7dx58h,92xu5nknn8kjr94ttztazx4yy,R. Ljubičić,Robert Ljubicic,27,Midfielder,Austria,Midfielder,34.0,79.0,12.0,113.0,0.0,5.0,4.0,0.0,4.0,0.0,2.0,2.0,5.0,1.0,0.0,204.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,91.13,80.0,0.0,50.0,25.0,22.73,0.0,0.0,0.3338680452884977,0.2814833194762421,2.0,8.0,0.1722884,6.0,17.0,16.0,0.3796067699999998,66.0,15.0,34.85294117647059,5.294117647058823,49.85294117647059,0.0,2.2058823529411766,1.7647058823529411,0.0,1.7647058823529411,0.0,0.8823529411764706,0.8823529411764706,2.2058823529411766,0.4411764705882353,0.0,0.4411764705882353,1.7647058823529411,0.4411764705882353,0.0,0.0,0.4411764705882353,0.0,0.0,0.0,0.0,0.0,91.13,80.0,0.0,50.0,25.0,22.73,0.0,0.0,0.1472947258625725,0.1241838174159891,0.8823529411764706,3.5294117647058822,0.0760095882352941,2.647058823529412,7.5,7.0588235294117645,0.1674735749999999,29.11764705882353,CM/AM,65,81,98,89,17,72,57,22,85,24,35,30,24,37,17,17,85,44,13,19,56,52,48,41,52,52,93,81,19,54,54,15,22,13,59,63,67,72,67,85,89,83,59,89,70,89,100,85,17,74,59,22,85,24,35,30,22,37,17,19,85,48,13,19,59,52,48,41,52,52,93,81,19,54,54,15,22,13,59,59,67,81,67,89,89,89,63,89,Austrian Bundesliga
LASK,boxkkgnpn38ywao4kzu7dx58h,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,Xavier Mbuyamba,24,Defender,Netherlands,Defender,95.0,62.0,13.0,157.0,8.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,16.0,13.0,5.0,270.0,2.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,87.71,54.17,0.0,0.0,100.0,69.57,72.73,75.0,0.2730958295996013,0.0623774276277602,0.0,2.0,0.0440930999999999,1.0,7.0,9.0,0.13805909,65.0,31.666666666666668,20.666666666666668,4.333333333333333,52.333333333333336,2.6666666666666665,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,5.333333333333333,4.333333333333333,1.6666666666666667,0.6666666666666666,0.0,0.0,2.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,87.71,54.17,0.0,0.0,100.0,69.57,72.73,75.0,0.0910319431998671,0.02079247587592,0.0,0.6666666666666666,0.0146976999999999,0.3333333333333333,2.333333333333333,3.0,0.0460196966666666,21.666666666666668,CB,64,81,95,67,81,67,74,81,38,40,31,29,79,60,76,55,21,36,100,48,95,45,48,48,52,52,52,48,48,36,98,95,100,79,86,76,38,69,76,74,67,71,43,52,48,67,71,67,71,57,62,76,38,40,31,29,76,38,76,43,21,36,90,48,95,45,48,48,52,52,52,48,48,36,98,95,100,79,71,76,38,60,62,62,52,52,38,38,Austrian Bundesliga
LASK,boxkkgnpn38ywao4kzu7dx58h,cgay77hw96w3z8ooc3pfnlbvu,S. Adeniran,Samuel Adeniran,27,Attacker,USA,Striker,6.0,25.0,3.0,31.0,7.0,1.0,11.0,8.0,3.0,0.0,4.0,5.0,9.0,3.0,0.0,213.0,14.0,0.0,2.0,0.0,0.0,6.0,0.0,4.0,1.0,0.0,0.0,77.5,75.0,0.0,50.0,54.55,45.0,58.33,0.0,1.2439513393478263,0.0,4.0,4.0,0.1489893899999999,0.0,2.0,4.0,0.0530816599999999,11.0,2.535211267605634,10.56338028169014,1.267605633802817,13.098591549295774,2.9577464788732395,0.4225352112676056,4.647887323943662,3.380281690140845,1.267605633802817,0.0,1.6901408450704225,2.112676056338028,3.8028169014084505,1.267605633802817,0.0,5.915492957746479,0.0,0.8450704225352113,0.0,0.0,2.535211267605634,0.0,1.6901408450704225,0.4225352112676056,0.0,0.0,77.5,75.0,0.0,50.0,54.55,45.0,58.33,0.0,0.5256132419779548,0.0,1.6901408450704225,1.6901408450704225,0.0629532633802816,0.0,0.8450704225352113,1.6901408450704225,0.0224288704225351,4.647887323943662,LW,20,60,70,20,100,30,100,100,100,20,40,40,40,90,20,70,20,40,30,40,100,60,100,100,60,60,60,60,40,60,100,80,100,30,100,20,70,50,60,20,40,40,20,40,20,40,60,40,100,20,100,100,100,20,40,40,40,100,20,80,20,40,30,40,100,60,100,100,60,60,60,60,40,60,100,80,100,30,100,20,60,40,60,20,40,40,20,40,Austrian Bundesliga
LASK,boxkkgnpn38ywao4kzu7dx58h,dcejci3stfhs89yw087s3rkr9,S. Horvath,Sascha Horvath,30,Midfielder,Austria,Midfielder,28.0,85.0,3.0,106.0,1.0,8.0,6.0,2.0,4.0,2.0,10.0,10.0,11.0,2.0,1.0,225.0,4.0,3.0,4.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,81.54,30.0,63.64,40.0,16.67,45.83,50.0,66.67,0.5452048989429183,0.8005545612940036,3.0,15.0,0.36722954,10.0,10.0,10.0,0.22164808,50.0,11.2,34.0,1.2,42.4,0.4,3.2,2.4,0.8,1.6,0.8,4.0,4.0,4.4,0.8,0.4,1.6,1.2,1.6,0.8,2.8,0.4,0.0,0.0,0.0,0.0,0.0,81.54,30.0,63.64,40.0,16.67,45.83,50.0,66.67,0.2180819595771673,0.3202218245176014,1.2,6.0,0.146891816,4.0,4.0,4.0,0.088659232,20.0,CM/AM,56,89,44,85,48,93,78,70,85,74,93,93,69,61,46,61,70,81,54,94,56,52,48,41,52,52,59,15,100,37,41,48,72,67,78,89,81,98,96,100,63,65,33,74,52,85,41,78,37,96,70,67,78,70,91,91,63,59,37,48,63,78,41,96,48,52,48,41,52,52,59,15,100,37,41,48,72,67,74,93,74,100,100,100,59,50,30,78,Austrian Bundesliga
LASK,boxkkgnpn38ywao4kzu7dx58h,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,Kasper Jørgensen,26,Defender,Denmark,Defender,36.0,43.0,7.0,79.0,2.0,4.0,9.0,5.0,4.0,1.0,7.0,7.0,14.0,3.0,4.0,263.0,19.0,6.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,73.83,46.67,0.0,28.57,22.22,63.64,66.67,75.0,0.6388990093508027,0.3778532852735955,2.0,12.0,0.3435498299999999,5.0,7.0,10.0,0.5324718199999998,31.0,12.31939163498099,14.714828897338403,2.3954372623574147,27.03422053231939,0.6844106463878328,1.3688212927756656,3.0798479087452475,1.711026615969582,1.3688212927756656,0.3422053231939164,2.3954372623574147,2.3954372623574147,4.790874524714829,1.0266159695817492,1.3688212927756656,6.501901140684411,2.0532319391634983,0.6844106463878328,1.0266159695817492,0.0,0.6844106463878328,0.0,0.0,0.3422053231939164,0.0,0.0,73.83,46.67,0.0,28.57,22.22,63.64,66.67,75.0,0.2186346419831644,0.1293034056069338,0.6844106463878328,4.106463878326997,0.1175645806083649,1.711026615969582,2.3954372623574147,3.422053231939164,0.1822146912547528,10.608365019011408,RB/RCB,33,57,50,33,33,87,100,100,100,70,83,83,67,20,80,100,100,63,70,30,93,53,50,93,53,53,27,20,30,60,60,73,57,73,93,80,93,100,100,93,53,53,73,40,33,47,53,33,33,93,100,100,100,80,87,87,73,13,80,100,100,67,73,30,87,53,50,100,53,53,27,20,30,60,60,73,57,73,93,87,87,93,100,87,60,53,73,47,Austrian Bundesliga
LASK,boxkkgnpn38ywao4kzu7dx58h,dg2scgqi9fb7fa7bjhm8kq21,A. Andrade,Andrés Andrade,27,Defender,Panama,Defender,77.0,91.0,17.0,166.0,6.0,3.0,5.0,4.0,1.0,1.0,3.0,3.0,19.0,16.0,5.0,269.0,7.0,1.0,1.0,8.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,86.91,56.67,22.22,33.33,80.0,79.17,66.67,72.73,0.6147682591407195,0.2846162237318158,1.0,5.0,0.10638255,12.0,22.0,25.0,0.7261151500000002,90.0,25.762081784386616,30.44609665427509,5.687732342007435,55.53903345724907,2.007434944237918,1.003717472118959,1.6728624535315986,1.338289962825279,0.3345724907063197,0.3345724907063197,1.003717472118959,1.003717472118959,6.356877323420075,5.353159851301116,1.6728624535315986,2.3420074349442377,0.3345724907063197,0.3345724907063197,2.676579925650558,0.6691449814126395,1.338289962825279,0.0,0.3345724907063197,0.3345724907063197,0.0,0.0,86.91,56.67,22.22,33.33,80.0,79.17,66.67,72.73,0.2056845476678987,0.0952247588693807,0.3345724907063197,1.6728624535315986,0.0355926747211895,4.014869888475836,7.360594795539034,8.364312267657992,0.242938154275093,30.11152416356877,LB/LCB,94,100,94,94,64,56,97,100,69,72,64,61,78,81,83,86,22,53,89,61,100,53,94,78,53,53,83,83,56,50,94,100,78,56,100,61,69,64,50,100,100,100,83,94,89,94,94,94,67,50,94,94,72,78,72,67,72,83,78,78,28,56,94,56,100,53,89,72,53,53,83,83,56,50,94,100,78,56,100,56,72,56,44,100,94,94,89,94,Austrian Bundesliga
Austria Lustenau,9ws0f9wf5r8mdigwo0xpzv06v,1g1ajflbqinox9mnzjqemau39,M. Maak,Matthias Maak,34,Defender,Austria,Defender,38.0,16.0,3.0,54.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,7.0,3.0,165.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.41,33.33,0.0,0.0,0.0,61.54,50.0,0.0,0.1304620455793786,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.11924908,28.0,20.727272727272727,8.727272727272728,1.6363636363636365,29.454545454545457,2.7272727272727275,0.0,0.5454545454545455,0.5454545454545455,0.0,0.0,0.0,0.0,4.363636363636364,3.8181818181818175,1.6363636363636365,0.5454545454545455,1.6363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.41,33.33,0.0,0.0,0.0,61.54,50.0,0.0,0.0711611157705701,0.0,0.0,0.0,0.0,0.0,3.272727272727273,3.272727272727273,0.0650449527272727,15.272727272727272,CB,10,17,14,10,52,26,43,55,38,40,31,29,38,26,52,31,95,36,10,48,38,45,48,48,52,52,10,10,48,36,38,60,38,10,48,31,38,29,29,31,57,50,38,24,10,29,14,10,76,26,52,67,38,40,31,29,52,29,71,33,100,36,10,48,38,45,48,48,52,52,10,10,48,36,38,60,38,10,62,31,38,29,29,31,62,67,52,29,Austrian Bundesliga
Austria Lustenau,9ws0f9wf5r8mdigwo0xpzv06v,1r1x4nrnpc9s4gr2ebc7uqqxh,A. Gashi,Albin Gashi,29,Attacker,Austria,Striker,17.0,24.0,3.0,39.0,2.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,8.0,0.0,1.0,152.0,7.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,76.47,50.0,25.0,100.0,25.0,53.33,50.0,33.33,0.3762526634575234,0.4821944253378967,2.0,6.0,0.19994675,2.0,5.0,10.0,0.15561598,21.0,10.06578947368421,14.210526315789474,1.7763157894736843,23.09210526315789,1.1842105263157894,2.3684210526315788,2.3684210526315788,1.7763157894736843,0.5921052631578947,0.5921052631578947,0.5921052631578947,0.5921052631578947,4.7368421052631575,0.0,0.5921052631578947,4.144736842105263,1.1842105263157894,0.5921052631578947,0.5921052631578947,1.1842105263157894,0.5921052631578947,0.0,0.0,0.0,0.0,0.0,76.47,50.0,25.0,100.0,25.0,53.33,50.0,33.33,0.2227811823103757,0.2855098571079651,1.1842105263157894,3.5526315789473686,0.1183895230263158,1.1842105263157894,2.960526315789474,5.921052631578948,0.0921410407894736,12.43421052631579,LW,60,40,70,70,80,100,30,40,40,40,20,20,20,40,50,20,70,20,60,100,30,60,30,50,60,60,40,40,80,100,30,100,70,60,40,100,20,80,80,60,80,80,60,60,100,80,80,80,80,100,40,40,80,60,20,20,80,40,60,60,80,20,60,100,40,60,30,50,60,60,40,40,80,100,30,100,70,60,60,100,40,100,100,100,100,100,60,100,Austrian Bundesliga
Austria Lustenau,9ws0f9wf5r8mdigwo0xpzv06v,1tdgu7e7tuua9xz579zaeee39,F. Gmeiner,Fabian Gmeiner,29,Defender,Austria,Defender,25.0,35.0,4.0,60.0,2.0,5.0,4.0,2.0,2.0,2.0,4.0,4.0,9.0,17.0,4.0,360.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76.92,36.36,0.0,75.0,25.0,40.91,20.0,0.0,0.4041173181466332,0.3599983470017761,1.0,5.0,0.1101004199999999,3.0,6.0,9.0,0.3853309700000001,36.0,6.25,8.75,1.0,15.0,0.5,1.25,1.0,0.5,0.5,0.5,1.0,1.0,2.25,4.25,1.0,0.75,0.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,76.92,36.36,0.0,75.0,25.0,40.91,20.0,0.0,0.1010293295366583,0.089999586750444,0.25,1.25,0.0275251049999999,0.75,1.5,2.25,0.0963327425,9.0,RB/RCB,13,20,20,20,33,93,77,63,80,93,70,67,40,73,80,43,73,77,7,30,73,53,50,43,53,53,33,7,30,80,70,27,20,7,73,73,60,70,53,43,37,43,60,47,7,13,13,7,20,87,67,60,73,87,63,60,13,73,60,23,57,73,7,30,63,53,50,43,53,53,33,7,30,80,70,27,20,7,67,60,43,60,53,37,33,40,47,27,Austrian Bundesliga
Austria Lustenau,9ws0f9wf5r8mdigwo0xpzv06v,3vl9r8fkxs6nd1ytqwk2fcdg4,A. Verinac,Antonio Verinac,21,Attacker,Germany,Striker,10.0,11.0,0.0,21.0,14.0,3.0,9.0,8.0,1.0,0.0,3.0,3.0,19.0,5.0,0.0,239.0,16.0,2.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,56.76,0.0,0.0,66.67,33.33,42.22,53.85,100.0,1.1977178524470653,0.1594250700282087,3.0,2.0,0.05381673,0.0,1.0,2.0,0.09280192,6.0,3.765690376569038,4.142259414225942,0.0,7.907949790794979,5.271966527196653,1.1297071129707112,3.389121338912134,3.0125523012552304,0.3765690376569038,0.0,1.1297071129707112,1.1297071129707112,7.154811715481172,1.882845188284519,0.0,6.025104602510461,0.7531380753138076,0.7531380753138076,0.3765690376569038,0.0,1.1297071129707112,0.0,0.7531380753138076,0.3765690376569038,0.0,0.0,56.76,0.0,0.0,66.67,33.33,42.22,53.85,100.0,0.4510234590804848,0.060034545198907,1.1297071129707112,0.7531380753138076,0.0202657142259414,0.0,0.3765690376569038,0.7531380753138076,0.0349463297071129,2.2594142259414225,ST,76,28,28,48,97,71,90,93,48,24,55,52,97,91,33,91,67,76,62,36,66,52,81,91,52,52,28,28,36,81,28,55,66,81,93,45,86,53,52,26,31,41,45,19,52,14,28,24,100,55,72,86,41,24,34,31,93,86,33,72,48,66,52,36,52,52,69,90,52,52,28,28,36,81,28,55,66,81,79,41,72,45,38,26,24,34,34,14,Austrian Bundesliga
Austria Lustenau,9ws0f9wf5r8mdigwo0xpzv06v,5p17yyr5wxvp6ou11e712jkt0,S. Diarra,Seydou Diarra,21,Attacker,Mali,Striker,37.0,60.0,7.0,97.0,1.0,3.0,4.0,2.0,2.0,2.0,19.0,21.0,17.0,3.0,4.0,349.0,14.0,2.0,8.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82.2,77.78,0.0,42.11,25.0,36.96,25.0,83.33,0.2665413706881008,0.256059967669002,3.0,11.0,0.3035468699999999,4.0,10.0,13.0,0.39773652,48.0,9.541547277936962,15.472779369627506,1.805157593123209,25.01432664756447,0.2578796561604584,0.7736389684813754,1.0315186246418335,0.5157593123209169,0.5157593123209169,0.5157593123209169,4.899713467048711,5.415472779369628,4.383954154727793,0.7736389684813754,1.0315186246418335,3.610315186246418,0.5157593123209169,2.0630372492836675,1.2893982808022924,0.0,0.2578796561604584,0.0,0.0,0.0,0.0,0.0,82.2,77.78,0.0,42.11,25.0,36.96,25.0,83.33,0.0687355970255847,0.0660326564189403,0.7736389684813754,2.836676217765043,0.0782785624641833,1.0315186246418335,2.5787965616045847,3.35243553008596,0.1025681570200573,12.378223495702006,LW,100,100,100,100,40,70,30,20,80,60,100,100,100,90,100,70,70,100,100,40,30,60,30,50,60,60,100,80,40,40,30,20,40,80,20,60,40,100,100,100,100,100,80,100,80,100,100,100,20,60,20,20,60,40,80,80,60,80,100,40,60,60,100,40,20,60,30,50,60,60,100,80,40,40,30,20,40,80,20,60,20,80,80,80,80,80,80,80,Austrian Bundesliga
Austria Lustenau,9ws0f9wf5r8mdigwo0xpzv06v,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,Danilo Teodoro Soares,34,Defender,Brazil,Defender,51.0,55.0,3.0,102.0,8.0,8.0,2.0,0.0,2.0,1.0,1.0,1.0,24.0,13.0,7.0,333.0,1.0,2.0,0.0,8.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,84.3,30.0,36.36,0.0,0.0,75.0,88.89,57.14,0.1249584166070987,0.6043930849178866,2.0,3.0,0.07767033,0.0,5.0,14.0,0.6144828699999999,74.0,13.783783783783782,14.864864864864863,0.8108108108108107,27.567567567567565,2.162162162162162,2.162162162162162,0.5405405405405405,0.0,0.5405405405405405,0.2702702702702702,0.2702702702702702,0.2702702702702702,6.486486486486486,3.513513513513513,1.891891891891892,0.2702702702702702,0.5405405405405405,0.0,2.162162162162162,1.081081081081081,0.0,0.0,0.0,0.5405405405405405,0.0,0.0,84.3,30.0,36.36,0.0,0.0,75.0,88.89,57.14,0.0337725450289455,0.1633494824102396,0.5405405405405405,0.8108108108108107,0.020991981081081,0.0,1.351351351351351,3.783783783783784,0.1660764513513513,20.0,LB/LCB,53,72,33,72,89,97,50,17,86,72,33,33,92,58,94,17,56,25,89,83,31,53,44,100,53,53,72,28,78,25,31,94,100,33,33,83,89,36,39,17,42,69,72,89,39,50,11,33,72,89,39,17,83,67,33,33,89,50,89,11,44,25,89,83,31,53,44,94,53,53,72,28,78,25,31,94,100,33,28,78,89,28,39,17,33,44,67,67,Austrian Bundesliga
Austria Lustenau,9ws0f9wf5r8mdigwo0xpzv06v,86hx9k1anf6wz98ijvtrqbqsq,D. Weixelbraun,Dominik Weixelbraun,22,Attacker,Austria,Striker,9.0,17.0,1.0,25.0,4.0,4.0,8.0,5.0,3.0,3.0,2.0,2.0,9.0,7.0,0.0,317.0,15.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,1.0,0.0,0.0,55.56,20.0,25.0,0.0,50.0,31.03,33.33,100.0,0.6051704432401639,0.3479959227520427,1.0,3.0,0.1717163,0.0,2.0,4.0,0.40768376,13.0,2.555205047318612,4.826498422712934,0.2839116719242902,7.097791798107256,1.135646687697161,1.135646687697161,2.271293375394322,1.4195583596214512,0.8517350157728707,0.8517350157728707,0.5678233438485805,0.5678233438485805,2.555205047318612,1.987381703470032,0.0,4.2586750788643535,0.2839116719242902,0.0,1.135646687697161,0.2839116719242902,1.135646687697161,0.2839116719242902,0.5678233438485805,0.2839116719242902,0.0,0.0,55.56,20.0,25.0,0.0,50.0,31.03,33.33,100.0,0.1718149523394787,0.0988001042513685,0.2839116719242902,0.8517350157728707,0.048752261829653,0.0,0.5678233438485805,1.135646687697161,0.115746177917981,3.690851735015773,RW,20,20,40,20,80,60,80,80,60,100,20,20,20,90,40,80,20,20,80,40,80,100,100,80,60,60,20,20,90,20,70,40,60,90,80,40,40,20,40,20,40,20,60,20,40,20,20,20,80,40,80,60,60,100,20,20,20,100,40,60,20,20,60,40,60,100,100,80,60,60,20,20,90,20,70,40,60,90,80,40,20,20,20,20,20,20,60,20,Austrian Bundesliga
Austria Lustenau,9ws0f9wf5r8mdigwo0xpzv06v,8ikvcyvko9qou241buomqqv6y,S. Delaye,Sacha Delaye,24,Midfielder,France,Midfielder,9.0,36.0,6.0,42.0,1.0,7.0,10.0,2.0,8.0,3.0,1.0,1.0,7.0,2.0,3.0,206.0,3.0,3.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,70.0,50.0,25.0,0.0,30.0,38.89,20.0,66.67,0.6046005766526393,0.6525363276859111,5.0,4.0,0.09740676,1.0,5.0,6.0,0.136229,22.0,3.932038834951456,15.728155339805824,2.621359223300971,18.3495145631068,0.4368932038834952,3.058252427184466,4.368932038834951,0.8737864077669903,3.4951456310679614,1.3106796116504855,0.4368932038834952,0.4368932038834952,3.058252427184466,0.8737864077669903,1.3106796116504855,1.3106796116504855,1.3106796116504855,0.0,0.8737864077669903,1.3106796116504855,1.3106796116504855,0.0,0.0,0.0,0.0,0.0,70.0,50.0,25.0,0.0,30.0,38.89,20.0,66.67,0.2641458830035803,0.285088686853068,2.184466019417476,1.7475728155339807,0.0425563514563106,0.4368932038834952,2.184466019417476,2.621359223300971,0.0595175242718446,9.611650485436892,CM/AM,20,56,72,33,48,87,93,70,100,91,15,13,44,61,83,48,70,17,54,78,87,52,48,41,52,52,11,33,54,17,63,37,44,67,85,85,96,44,48,28,33,35,22,37,15,33,74,15,44,93,96,74,100,93,15,11,37,67,85,33,70,17,57,81,85,52,48,41,52,52,11,33,54,17,63,37,44,67,85,85,100,37,44,26,30,22,15,30,Austrian Bundesliga
Austria Lustenau,9ws0f9wf5r8mdigwo0xpzv06v,awzjn4g0whq7jh00b3anozx1w,L. Afrifa,Lord Afrifa,20,Midfielder,Ghana,Midfielder,29.0,44.0,7.0,73.0,2.0,5.0,4.0,0.0,4.0,3.0,10.0,10.0,23.0,2.0,5.0,313.0,4.0,9.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.66,50.0,0.0,50.0,0.0,60.53,50.0,57.14,0.3654607096346262,0.2747023910330466,2.0,9.0,0.22721505,6.0,14.0,15.0,0.2431427,33.0,8.338658146964857,12.651757188498404,2.012779552715655,20.990415335463258,0.5750798722044729,1.437699680511182,1.1501597444089458,0.0,1.1501597444089458,0.8626198083067093,2.8753993610223643,2.8753993610223643,6.613418530351438,0.5750798722044729,1.437699680511182,1.1501597444089458,2.587859424920128,1.437699680511182,1.1501597444089458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.66,50.0,0.0,50.0,0.0,60.53,50.0,57.14,0.1050845490962184,0.0789879079647737,0.5750798722044729,2.587859424920128,0.0653334009584664,1.7252396166134183,4.02555910543131,4.313099041533547,0.0699132364217252,9.488817891373802,DM/CM,28,42,44,28,36,92,81,22,92,94,100,100,81,17,92,67,100,94,67,33,33,53,44,47,50,50,33,33,33,64,33,83,58,69,61,78,72,81,89,92,50,56,44,33,11,28,39,17,28,89,78,22,83,83,94,89,89,11,83,67,100,89,67,33,33,53,44,47,50,50,33,33,33,64,33,83,58,69,67,72,61,83,89,89,56,56,44,33,Austrian Bundesliga
