Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate pass_Total,total aerial won_Total,total duels won_Total,total mins played,total was fouled_Total,total accurate cross_Total,total accurate long balls_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total effective clearance_Total,total goals_Total,total interception_Total,total ontarget attempt_Total,total touches in opposition box_Total,total won tackle_Total,total won contest_Total,total assists_Total,total big chances saved_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate pass_p90,total aerial won_p90,total duels won_p90,total was fouled_p90,total accurate cross_p90,total accurate long balls_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total effective clearance_p90,total goals_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total won tackle_p90,total won contest_p90,total assists_p90,total big chances saved_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total duels won_TotalPR,total was fouled_TotalPR,total accurate cross_TotalPR,total accurate long balls_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total won tackle_TotalPR,total won contest_TotalPR,total assists_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total duels won_p90PR,total was fouled_p90PR,total accurate cross_p90PR,total accurate long balls_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total effective clearance_p90PR,total goals_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total won tackle_p90PR,total won contest_p90PR,total assists_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Hobro,b2vft81kyjurzbmekvgrqwr64,3c7oy1stwyquawdfzzom13xn8,A. Noshe,Anders Noshe,20.0,Defender,Denmark,Defender,39.0,66.0,105.0,2.0,21.0,436.0,2.0,0.0,1.0,0.0,5.0,4.0,1.0,2.0,15.0,15.0,10.0,0.0,3.0,0.0,18.0,3.0,8.0,0.0,0.0,0.0,77.21,16.67,0.0,53.33,0.0,51.22,40.0,33.33,0.5197119571036595,0.0,2.0,15.0,0.35545281,8.0,5.0,8.0,0.19200771,29.0,8.050458715596331,13.623853211009177,21.674311926605505,0.4128440366972477,4.3348623853211015,0.4128440366972477,0.0,0.2064220183486238,0.0,1.0321100917431194,0.8256880733944955,0.2064220183486238,0.4128440366972477,3.096330275229358,3.096330275229358,2.064220183486239,0.0,0.6192660550458716,0.0,3.7155963302752295,0.6192660550458716,1.651376146788991,0.0,0.0,0.0,77.21,16.67,0.0,53.33,0.0,51.22,40.0,33.33,0.1072799911452508,0.0,0.4128440366972477,3.096330275229358,0.0733732864678899,1.651376146788991,1.0321100917431194,1.651376146788991,0.0396346190366972,5.986238532110092,CB,15,44,32,10,65,56,40,4,19,78,76,74,89,100,100,31,38,29,21,99,50,100,43,42,51,11,8,40,72,21,17,15,17,72,21,92,97,94,92,32,40,33,19,3,36,3,6,33,53,40,3,19,61,69,78,86,100,100,6,38,17,21,97,39,97,43,42,51,11,8,40,72,21,17,15,17,64,21,89,97,94,92,28,25,22,14,Danish 2nd Tier
Hobro,b2vft81kyjurzbmekvgrqwr64,4dmz3u7j1eoz4ofr1o8tbxedw,O. Meedom,Oscar Meedom,21.0,Midfielder,Denmark,Midfielder,3.0,24.0,27.0,3.0,6.0,170.0,2.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,5.0,5.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,81.82,0.0,0.0,0.0,50.0,28.57,42.86,0.0,0.3290084361129354,0.1013985784001989,1.0,5.0,0.17994084,1.0,2.0,2.0,0.06811246,6.0,1.5882352941176472,12.705882352941178,14.294117647058824,1.5882352941176472,3.1764705882352944,1.0588235294117647,0.0,0.0,0.5294117647058824,2.117647058823529,0.5294117647058824,1.5882352941176472,0.0,2.647058823529412,2.647058823529412,0.5294117647058824,0.5294117647058824,0.0,1.0588235294117647,4.235294117647059,0.0,0.0,0.0,0.0,0.0,81.82,0.0,0.0,0.0,50.0,28.57,42.86,0.0,0.1741809367656716,0.053681600329517,0.5294117647058824,2.647058823529412,0.0952627976470588,0.5294117647058824,1.0588235294117647,1.0588235294117647,0.0360595376470588,3.1764705882352944,CM/AM,4,19,19,48,8,31,21,13,6,38,19,71,19,60,56,21,77,12,56,52,8,12,37,50,50,56,13,21,12,88,4,56,8,42,8,44,37,46,25,25,15,8,8,4,19,12,69,8,38,21,13,4,62,27,85,19,73,73,31,88,12,77,73,8,12,37,50,50,56,13,21,12,88,4,56,8,62,8,69,73,88,19,27,15,8,8,Danish 2nd Tier
Hobro,b2vft81kyjurzbmekvgrqwr64,4qyfoq5fjiochtj89w426lm21,S. Andreasen,Søren Andreasen,30.0,Attacker,Denmark,Striker,23.0,52.0,73.0,2.0,11.0,297.0,1.0,2.0,2.0,3.0,4.0,4.0,0.0,1.0,7.0,7.0,6.0,1.0,0.0,2.0,16.0,3.0,3.0,0.0,0.0,0.0,75.26,40.0,40.0,42.86,50.0,37.93,20.0,60.0,0.3967154779574764,0.3774747121895086,0.0,5.0,0.33409586,1.0,10.0,8.0,0.5546569700000001,33.0,6.96969696969697,15.757575757575758,22.12121212121212,0.6060606060606061,3.333333333333333,0.303030303030303,0.6060606060606061,0.6060606060606061,0.9090909090909092,1.2121212121212122,1.2121212121212122,0.0,0.303030303030303,2.121212121212121,2.121212121212121,1.8181818181818183,0.303030303030303,0.0,0.6060606060606061,4.848484848484849,0.9090909090909092,0.9090909090909092,0.0,0.0,0.0,75.26,40.0,40.0,42.86,50.0,37.93,20.0,60.0,0.1202168115022655,0.1143862764210632,0.0,1.5151515151515151,0.1012411696969697,0.303030303030303,3.0303030303030303,2.4242424242424243,0.1680778696969697,10.0,ST,78,65,63,30,31,13,85,56,46,17,28,9,33,67,61,81,61,28,46,54,83,65,37,52,50,56,43,93,59,81,48,20,44,19,74,17,50,96,33,87,69,78,70,81,78,70,30,22,15,89,59,52,15,30,9,37,81,74,89,74,28,44,70,85,78,37,52,50,56,43,93,59,81,48,20,44,15,81,17,56,100,33,96,67,85,70,Danish 2nd Tier
Hobro,b2vft81kyjurzbmekvgrqwr64,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,Marius Haudrum Jacobsen,22.0,Defender,Denmark,Defender,37.0,12.0,49.0,1.0,7.0,90.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,79.03,11.11,0.0,0.0,0.0,53.85,0.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,12.0,49.0,1.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,79.03,11.11,0.0,0.0,0.0,53.85,0.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,11,6,11,4,6,72,40,4,19,10,10,31,33,15,15,7,38,3,21,6,31,28,43,42,51,22,3,40,28,21,31,6,53,8,21,32,15,15,22,8,8,7,7,78,25,64,17,81,97,40,8,19,10,10,31,33,15,15,44,38,3,21,6,92,28,43,42,51,22,3,40,28,21,31,6,53,8,21,32,15,15,22,8,8,7,7,Danish 2nd Tier
Hobro,b2vft81kyjurzbmekvgrqwr64,876cmwkx9p9wsqgdddfzmipzo,M. Staghøj Huldahl,Martin Huldahl,21.0,Attacker,Denmark,Striker,9.0,42.0,51.0,25.0,34.0,450.0,3.0,0.0,0.0,4.0,6.0,6.0,0.0,0.0,7.0,8.0,5.0,1.0,0.0,2.0,21.0,1.0,4.0,1.0,0.0,0.0,60.71,0.0,0.0,57.14,33.33,37.36,39.06,50.0,0.7426648333264579,0.2051672092054538,0.0,6.0,0.20611451,0.0,0.0,2.0,0.1433718299999999,14.0,1.8,8.4,10.2,5.0,6.8,0.6,0.0,0.0,0.8,1.2,1.2,0.0,0.0,1.4,1.6,1.0,0.2,0.0,0.4,4.2,0.2,0.8,0.2,0.0,0.0,60.71,0.0,0.0,57.14,33.33,37.36,39.06,50.0,0.1485329666652916,0.0410334418410907,0.0,1.2,0.041222902,0.0,0.0,0.4,0.0286743659999999,2.8,ST,19,56,44,96,94,46,37,15,65,30,52,9,13,67,74,72,61,28,46,76,37,83,81,52,50,7,15,37,70,44,44,59,30,52,48,17,59,63,11,7,20,41,43,4,41,26,96,81,22,37,15,44,11,26,9,13,44,41,67,43,28,30,44,20,69,74,52,50,7,15,37,70,44,44,59,30,30,30,17,44,44,11,7,7,30,15,Danish 2nd Tier
Hobro,b2vft81kyjurzbmekvgrqwr64,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,Mikkel Pedersen,30.0,Midfielder,Denmark,Midfielder,95.0,118.0,205.0,10.0,31.0,445.0,7.0,8.0,14.0,7.0,5.0,2.0,3.0,0.0,3.0,3.0,4.0,1.0,9.0,2.0,6.0,6.0,1.0,2.0,1.0,0.0,79.46,51.85,36.36,33.33,40.0,55.36,66.67,46.15,0.4094196360729711,0.9340509135190548,0.0,11.0,0.29222618,4.0,25.0,28.0,1.1361792,112.0,19.21348314606741,23.865168539325843,41.460674157303366,2.02247191011236,6.269662921348314,1.4157303370786516,1.6179775280898876,2.831460674157303,1.4157303370786516,1.0112359550561798,0.4044943820224719,0.6067415730337078,0.0,0.6067415730337078,0.6067415730337078,0.8089887640449438,0.2022471910112359,1.820224719101124,0.4044943820224719,1.2134831460674156,1.2134831460674156,0.2022471910112359,0.4044943820224719,0.2022471910112359,0.0,79.46,51.85,36.36,33.33,40.0,55.36,66.67,46.15,0.0828039713406009,0.1889091735207077,0.0,2.224719101123596,0.0591019240449438,0.8089887640449438,5.056179775280898,5.662921348314606,0.2297890516853932,22.651685393258425,CM/AM,100,92,96,94,96,75,90,100,75,48,37,71,19,31,31,75,77,100,56,38,87,25,96,100,50,46,62,81,33,62,85,81,35,46,88,12,79,81,63,100,85,96,98,96,65,77,77,73,54,81,85,23,23,19,50,19,12,12,46,65,100,31,19,69,23,85,100,50,46,62,81,33,62,85,81,35,31,62,12,46,50,42,81,73,88,88,Danish 2nd Tier
Hobro,b2vft81kyjurzbmekvgrqwr64,ayhdul772mr22qoly04psb3f8,O. Dorph,Oliver Dorph,22.0,Defender,Denmark,Defender,86.0,31.0,117.0,30.0,40.0,362.0,5.0,0.0,12.0,1.0,4.0,4.0,0.0,2.0,1.0,1.0,34.0,1.0,10.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,81.25,52.17,0.0,0.0,25.0,58.82,62.5,33.33,0.5577519999710814,0.0424182429082174,0.0,1.0,0.02855202,0.0,6.0,8.0,0.1615314,66.0,21.38121546961326,7.707182320441989,29.08839779005525,7.458563535911602,9.94475138121547,1.2430939226519335,0.0,2.983425414364641,0.2486187845303867,0.994475138121547,0.994475138121547,0.0,0.4972375690607735,0.2486187845303867,0.2486187845303867,8.453038674033149,0.2486187845303867,2.4861878453038675,0.2486187845303867,2.7348066298342544,0.4972375690607735,0.0,0.0,0.0,0.0,81.25,52.17,0.0,0.0,25.0,58.82,62.5,33.33,0.1386676243022025,0.0105459719937557,0.0,0.2486187845303867,0.0070985685082872,0.0,1.4917127071823204,1.988950276243094,0.0401597403314917,16.408839779005525,CB,50,28,36,99,100,86,40,64,47,67,76,31,89,46,46,85,85,94,57,83,31,28,43,42,51,33,81,40,28,53,50,68,17,78,42,32,38,39,22,38,40,25,36,36,14,14,100,97,83,40,61,53,56,75,31,89,50,50,94,94,89,61,83,22,28,43,42,51,33,81,40,28,53,50,68,17,72,44,32,31,36,22,31,31,25,31,Danish 2nd Tier
Hobro,b2vft81kyjurzbmekvgrqwr64,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,Emil Søgaard Jensen,29.0,Defender,Denmark,Defender,29.0,19.0,48.0,3.0,9.0,196.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,11.0,0.0,2.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,64.0,16.67,0.0,100.0,0.0,56.25,60.0,80.0,0.070458450165971,0.0,0.0,1.0,0.01870347,0.0,5.0,8.0,0.107152,21.0,13.316326530612246,8.724489795918368,22.040816326530614,1.3775510204081634,4.13265306122449,0.0,0.0,1.8367346938775515,0.4591836734693878,0.4591836734693878,0.4591836734693878,0.0,0.0,0.4591836734693878,0.4591836734693878,5.051020408163266,0.0,0.9183673469387756,0.0,0.9183673469387756,1.8367346938775515,0.4591836734693878,0.0,0.0,0.0,64.0,16.67,0.0,100.0,0.0,56.25,60.0,80.0,0.0323533699741703,0.0,0.0,0.4591836734693878,0.0085883280612244,0.0,2.295918367346939,3.673469387755103,0.0492024489795918,9.642857142857144,RB/RCB,35,15,23,35,19,12,31,27,42,42,46,35,42,38,35,69,46,31,42,19,77,62,42,38,54,8,8,31,92,42,62,65,85,38,23,35,31,31,19,42,54,31,31,38,8,15,46,46,12,31,23,46,38,54,35,42,38,31,77,46,54,42,23,92,69,42,38,54,8,8,31,92,42,62,65,85,38,23,35,31,31,19,46,54,31,38,Danish 2nd Tier
Hobro,b2vft81kyjurzbmekvgrqwr64,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,Théo Hansen,20.0,Midfielder,Denmark,Midfielder,31.0,89.0,119.0,3.0,23.0,377.0,10.0,1.0,3.0,5.0,6.0,4.0,2.0,3.0,9.0,9.0,2.0,0.0,1.0,2.0,14.0,3.0,4.0,0.0,0.0,0.0,83.22,42.86,16.67,44.44,33.33,50.0,42.86,50.0,0.5971252728917499,0.4236336180322514,1.0,12.0,0.43689126,4.0,9.0,14.0,0.42125705,47.0,7.400530503978779,21.246684350132625,28.408488063660474,0.7161803713527851,5.4907161803713525,2.3872679045092835,0.2387267904509283,0.7161803713527851,1.1936339522546418,1.4323607427055702,0.9549071618037136,0.4774535809018567,0.7161803713527851,2.1485411140583555,2.1485411140583555,0.4774535809018567,0.0,0.2387267904509283,0.4774535809018567,3.342175066312997,0.7161803713527851,0.9549071618037136,0.0,0.0,0.0,83.22,42.86,16.67,44.44,33.33,50.0,42.86,50.0,0.1425497998945822,0.1011326939599539,0.2387267904509283,2.8647214854111405,0.104297648275862,0.9549071618037136,2.1485411140583555,3.342175066312997,0.1005653435013262,11.220159151193632,DM/CM,6,54,42,56,79,98,62,15,85,81,96,60,90,98,96,12,42,19,75,100,35,92,40,52,52,42,38,58,67,71,50,62,33,92,92,54,81,96,73,25,48,54,29,4,54,12,46,62,92,58,8,83,79,96,58,96,96,96,8,42,12,71,100,21,79,40,52,52,42,38,58,67,71,50,62,33,92,83,54,75,96,83,12,12,54,12,Danish 2nd Tier
Hobro,b2vft81kyjurzbmekvgrqwr64,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,Oliver Klitten,26.0,Midfielder,Denmark,Midfielder,47.0,67.0,114.0,1.0,12.0,254.0,5.0,0.0,1.0,4.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,0.0,4.0,1.0,8.0,3.0,2.0,0.0,0.0,0.0,87.02,20.0,0.0,66.67,33.33,48.0,33.33,75.0,0.3180735782654177,0.3220040805529043,1.0,4.0,0.10190693,0.0,7.0,12.0,0.3005855699999999,52.0,16.653543307086615,23.74015748031496,40.39370078740157,0.3543307086614173,4.251968503937007,1.7716535433070866,0.0,0.3543307086614173,1.4173228346456692,1.062992125984252,0.7086614173228346,0.3543307086614173,0.3543307086614173,1.062992125984252,1.062992125984252,1.4173228346456692,0.0,1.4173228346456692,0.3543307086614173,2.8346456692913384,1.062992125984252,0.7086614173228346,0.0,0.0,0.0,87.02,20.0,0.0,66.67,33.33,48.0,33.33,75.0,0.1127032363932582,0.1140959340541786,0.3543307086614173,1.4173228346456692,0.0361087547244094,0.0,2.4803149606299213,4.251968503937007,0.106506698031496,18.4251968503937,CM/AM,73,50,56,25,35,58,21,31,27,31,37,33,50,31,31,75,31,77,27,52,63,40,37,50,50,94,27,21,77,38,52,42,75,38,27,44,29,23,10,40,48,42,54,88,62,73,31,35,69,21,27,27,27,46,27,50,27,23,73,31,92,27,46,62,38,37,50,50,94,27,21,77,38,52,42,75,35,27,38,27,23,10,38,46,46,65,Danish 2nd Tier
Hobro,b2vft81kyjurzbmekvgrqwr64,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,Lukas Klitten,26.0,Defender,Denmark,Defender,63.0,119.0,173.0,2.0,23.0,450.0,8.0,9.0,6.0,11.0,3.0,2.0,1.0,0.0,9.0,9.0,13.0,0.0,4.0,2.0,12.0,7.0,4.0,3.0,0.0,0.0,82.38,46.15,45.0,44.44,66.67,57.5,40.0,70.0,0.1966894344383855,1.2872440866111234,2.0,11.0,0.3942923599999999,10.0,17.0,17.0,1.2649745299999997,80.0,12.6,23.8,34.6,0.4,4.6,1.6,1.8,1.2,2.2,0.6,0.4,0.2,0.0,1.8,1.8,2.6,0.0,0.8,0.4,2.4,1.4,0.8,0.6,0.0,0.0,82.38,46.15,45.0,44.44,66.67,57.5,40.0,70.0,0.0393378868876771,0.2574488173222247,0.4,2.2,0.0788584719999999,2.0,3.4,3.4,0.2529949059999999,16.0,CB,31,90,53,10,74,97,99,29,100,54,51,74,33,97,97,38,38,42,83,88,100,96,100,42,51,43,71,89,58,89,39,15,58,31,100,92,92,97,97,51,53,97,44,6,85,31,3,40,89,97,11,100,42,33,65,33,94,94,8,38,22,74,81,83,89,97,42,51,43,71,89,58,89,39,15,58,25,97,83,92,97,97,47,44,89,28,Danish 2nd Tier
Hobro,b2vft81kyjurzbmekvgrqwr64,ebd3uvtt54wkdsahc2127j02c,F. Dietz,Frederik Dietz Nielsen,22.0,Defender,Denmark,Defender,132.0,103.0,235.0,17.0,31.0,448.0,5.0,0.0,15.0,1.0,8.0,7.0,1.0,2.0,8.0,8.0,29.0,3.0,9.0,3.0,18.0,4.0,4.0,0.0,1.0,0.0,79.12,34.88,0.0,50.0,37.5,53.45,62.96,80.0,1.092738420275517,0.0655101719633429,1.0,16.0,0.41170548,9.0,17.0,20.0,0.5607302599999999,149.0,26.517857142857142,20.691964285714285,47.20982142857143,3.415178571428571,6.227678571428571,1.0044642857142856,0.0,3.013392857142857,0.2008928571428571,1.6071428571428572,1.40625,0.2008928571428571,0.4017857142857143,1.6071428571428572,1.6071428571428572,5.825892857142857,0.6026785714285714,1.8080357142857144,0.6026785714285714,3.616071428571429,0.8035714285714286,0.8035714285714286,0.0,0.2008928571428571,0.0,79.12,34.88,0.0,50.0,37.5,53.45,62.96,80.0,0.2195233433589208,0.0131605256176358,0.2008928571428571,3.2142857142857144,0.0827086901785714,1.8080357142857144,3.415178571428571,4.017857142857142,0.1126467040178571,29.933035714285715,CB,61,75,69,83,92,86,40,75,47,96,100,74,89,94,94,75,99,88,94,99,69,96,43,89,51,25,36,40,65,67,25,75,72,97,50,75,100,100,94,51,61,72,75,47,61,58,72,72,75,40,67,50,89,97,72,83,89,89,64,100,72,89,94,53,92,43,92,51,25,36,40,65,67,25,75,72,94,50,72,100,100,94,50,53,61,64,Danish 2nd Tier
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,1hlx5mvl8th7y82gocnuxacd0,D. Bagou,Donavan Bagou,22.0,Attacker,Côte d'Ivoire,Striker,11.0,21.0,32.0,7.0,14.0,375.0,3.0,0.0,1.0,2.0,17.0,13.0,4.0,2.0,5.0,6.0,2.0,4.0,0.0,6.0,20.0,1.0,3.0,0.0,0.0,0.0,65.31,100.0,0.0,60.0,35.29,36.84,36.84,100.0,2.6922668247184247,0.1559682241849767,5.0,2.0,0.04790334,3.0,2.0,3.0,0.0852038399999999,10.0,2.64,5.04,7.68,1.68,3.36,0.72,0.0,0.24,0.48,4.08,3.12,0.96,0.48,1.2,1.44,0.48,0.96,0.0,1.44,4.8,0.24,0.72,0.0,0.0,0.0,65.31,100.0,0.0,60.0,35.29,36.84,36.84,100.0,0.6461440379324219,0.0374323738043944,1.2,0.48,0.0114968016,0.72,0.48,0.72,0.0204489215999999,2.4,ST,28,19,17,61,43,46,37,37,30,89,91,70,54,43,50,44,98,28,83,70,37,65,37,52,50,30,89,37,76,52,41,44,83,96,33,85,20,15,69,26,33,26,24,19,11,4,59,26,33,37,33,19,89,85,63,44,33,37,33,93,28,74,67,26,56,37,52,50,30,89,37,76,52,41,44,83,93,26,81,7,7,59,22,26,19,7,Danish 2nd Tier
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,Nicolaj Jungvig,22.0,Defender,Denmark,Defender,29.0,23.0,52.0,3.0,10.0,150.0,5.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,76.47,30.77,0.0,0.0,0.0,62.5,50.0,100.0,0.0843655318223685,0.0577999446099326,0.0,2.0,0.0427186799999999,1.0,4.0,5.0,0.07509939,18.0,17.4,13.8,31.2,1.7999999999999998,6.0,3.0,0.0,2.4,1.2,0.6,0.6,0.0,0.0,0.6,0.6,3.6,0.0,0.0,0.0,1.7999999999999998,1.2,0.0,0.0,0.0,0.0,76.47,30.77,0.0,0.0,0.0,62.5,50.0,100.0,0.0506193190934211,0.0346799667659595,0.0,1.2,0.0256312079999999,0.6,2.4,3.0,0.045059634,10.8,RB/RCB,35,31,31,35,31,69,31,27,54,42,46,35,42,38,35,27,46,8,42,38,42,27,42,38,54,46,31,31,27,42,81,54,96,46,46,35,38,38,38,27,23,23,23,62,38,54,62,85,100,31,62,62,46,62,35,42,46,38,65,46,8,42,54,54,27,42,38,54,46,31,31,27,42,81,54,96,54,54,35,46,46,38,54,46,23,46,Danish 2nd Tier
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,4e7sicg0km2z5jq80ptgaxo4q,O. Jensen,Oliver Jensen,24.0,Midfielder,Denmark,Midfielder,73.0,107.0,171.0,5.0,19.0,423.0,4.0,9.0,3.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,85.93,50.0,45.0,0.0,0.0,65.52,71.43,50.0,0.0747370240689751,0.4033450727636343,1.0,12.0,0.2889,7.0,22.0,29.0,0.4495881999999999,99.0,15.53191489361702,22.76595744680851,36.38297872340426,1.0638297872340423,4.042553191489362,0.851063829787234,1.9148936170212765,0.6382978723404255,1.276595744680851,0.2127659574468085,0.0,0.2127659574468085,0.2127659574468085,0.2127659574468085,0.2127659574468085,1.0638297872340423,0.0,0.851063829787234,0.0,0.6382978723404255,1.0638297872340423,0.0,0.425531914893617,0.0,0.0,85.93,50.0,45.0,0.0,0.0,65.52,71.43,50.0,0.0159014944827606,0.0858181005880072,0.2127659574468085,2.553191489361702,0.0614680851063829,1.4893617021276595,4.680851063829787,6.170212765957446,0.0956570638297872,21.06382978723404,CM/AM,88,87,88,79,65,48,100,44,60,6,8,33,50,6,4,81,31,77,8,12,79,12,96,50,50,88,56,88,12,8,92,90,44,8,42,44,87,77,90,90,88,58,92,69,54,69,58,23,31,96,38,19,4,8,23,38,4,4,62,31,54,8,8,65,12,92,50,50,88,56,88,12,8,92,90,44,4,12,23,65,54,77,77,81,38,73,Danish 2nd Tier
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,630daj1ef34rczbhng0eoncvd,M. Kiilerich,Malte Kiilerich,30.0,Defender,Denmark,Defender,62.0,23.0,85.0,12.0,17.0,299.0,1.0,0.0,8.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,23.0,0.0,4.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,82.52,57.14,0.0,100.0,0.0,65.38,70.59,66.67,0.2590867220817313,0.0764399582176939,0.0,1.0,0.01689528,0.0,2.0,3.0,0.07731794,51.0,18.66220735785953,6.9230769230769225,25.58528428093645,3.612040133779264,5.117056856187291,0.3010033444816053,0.0,2.4080267558528425,0.3010033444816053,0.6020066889632106,0.6020066889632106,0.0,0.3010033444816053,0.3010033444816053,0.3010033444816053,6.9230769230769225,0.0,1.2040133779264213,0.0,2.1070234113712374,0.6020066889632106,0.3010033444816053,0.0,0.0,0.0,82.52,57.14,0.0,100.0,0.0,65.38,70.59,66.67,0.0779859698573773,0.02300868307556,0.0,0.3010033444816053,0.0050855357859531,0.0,0.6020066889632106,0.903010033444816,0.023272958528428,15.351170568561871,CB,28,18,25,65,53,31,40,39,47,39,51,31,75,46,46,57,38,42,21,64,31,65,43,42,51,53,89,40,96,21,81,97,53,47,53,32,38,31,22,19,21,17,31,22,8,8,75,58,42,40,44,56,47,50,31,81,53,53,72,38,42,21,75,36,69,43,42,51,53,89,40,96,21,81,97,53,44,64,32,39,31,22,19,17,17,19,Danish 2nd Tier
