Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total duels won_Total,total mins played,total touches in opposition box_Total,total was fouled_Total,total won tackle_Total,total aerial won_Total,total effective clearance_Total,total interception_Total,total big chances saved_Total,total contest_Total,total dribbles attempted_Total,total goals_Total,total ontarget attempt_Total,total won contest_Total,total assists_Total,total direct setpiece goals_Total,total direct corner goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total duels won_p90,total touches in opposition box_p90,total was fouled_p90,total won tackle_p90,total aerial won_p90,total effective clearance_p90,total interception_p90,total big chances saved_p90,total contest_p90,total dribbles attempted_p90,total goals_p90,total ontarget attempt_p90,total won contest_p90,total assists_p90,total direct setpiece goals_p90,total direct corner goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total duels won_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won tackle_TotalPR,total aerial won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total big chances saved_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total won contest_TotalPR,total assists_TotalPR,total direct setpiece goals_TotalPR,total direct corner goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total duels won_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won tackle_p90PR,total aerial won_p90PR,total effective clearance_p90PR,total interception_p90PR,total big chances saved_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total won contest_p90PR,total assists_p90PR,total direct setpiece goals_p90PR,total direct corner goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Randers,9w3sjm5ml4sjr2v81oxzdrt8v,o7nooyu95nab78ys541e3uuh,F. Lauenborg,Frederik Lauenborg,29,Midfielder,Denmark,Midfielder,40.0,0.0,41.0,3.0,81.0,0.0,2.0,0.0,2.0,1.0,10.0,159.0,2.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,81.0,27.27,0.0,100.0,50.0,58.82,50.0,33.33,0.1118838757390095,0.0,1.0,0.0,0.0,2.0,6.0,5.0,0.1351256,45.0,22.641509433962263,0.0,23.20754716981132,1.69811320754717,45.84905660377358,0.0,1.1320754716981132,0.0,1.1320754716981132,0.5660377358490566,5.660377358490567,1.1320754716981132,1.1320754716981132,1.1320754716981132,0.5660377358490566,1.69811320754717,1.1320754716981132,0.0,0.5660377358490566,0.5660377358490566,0.0,0.5660377358490566,0.5660377358490566,0.0,0.0,0.0,81.0,27.27,0.0,100.0,50.0,58.82,50.0,33.33,0.0633304957013261,0.0,0.5660377358490566,0.0,0.0,1.1320754716981132,3.39622641509434,2.830188679245284,0.0764861886792453,25.471698113207548,DM/CM,23,37,40,37,32,10,52,27,70,67,32,45,35,25,35,30,28,48,30,28,43,60,58,38,52,52,37,20,37,97,80,87,63,17,40,12,60,5,5,60,38,28,30,50,67,37,77,57,73,10,67,27,87,80,70,60,50,33,40,47,40,48,37,37,43,70,70,38,52,52,37,20,37,97,80,87,63,17,53,12,70,5,5,83,60,47,47,83,Danish Superliga
Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,1txj6px5loenmb9jayi95y1p0,W. Møller,William Møller,18,Defender,Denmark,Defender,166.0,0.0,49.0,4.0,215.0,0.0,0.0,0.0,0.0,0.0,7.0,333.0,0.0,2.0,4.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.21,30.77,0.0,0.0,0.0,46.67,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.86486486486486,0.0,13.243243243243242,1.081081081081081,58.108108108108105,0.0,0.0,0.0,0.0,0.0,1.891891891891892,0.0,0.5405405405405405,1.081081081081081,0.2702702702702702,2.162162162162162,0.8108108108108107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.21,30.77,0.0,0.0,0.0,46.67,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LB/LCB,100,27,27,33,100,17,13,20,27,33,27,10,30,60,23,30,53,47,10,10,47,33,20,37,53,53,93,40,27,20,33,27,33,93,13,17,27,13,13,20,13,13,10,10,100,27,47,20,100,17,13,20,27,33,7,10,20,53,27,7,47,47,10,10,47,33,20,37,53,53,93,40,27,20,33,27,33,93,13,17,27,13,13,20,13,13,10,10,Danish Superliga
Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,2513579m13glsous1p82fbjzd,A. Poulsen,Andreas Poulsen,26,Defender,Denmark,Defender,34.0,0.0,4.0,3.0,38.0,0.0,1.0,0.0,1.0,1.0,4.0,90.0,0.0,1.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.85,50.0,0.0,0.0,0.0,66.67,0.0,100.0,0.0430492684325258,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02011168,16.0,34.0,0.0,4.0,3.0,38.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.85,50.0,0.0,0.0,0.0,66.67,0.0,100.0,0.0430492684325258,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02011168,16.0,LB/LCB,33,27,7,27,10,17,33,20,67,73,7,10,13,50,10,10,30,47,10,10,47,33,20,37,53,53,60,80,27,20,33,93,13,93,27,17,70,13,13,20,13,13,20,20,93,27,7,73,53,17,77,20,100,93,33,10,47,100,10,87,93,47,10,10,47,33,20,37,53,53,60,80,27,20,33,93,13,93,47,17,100,13,13,20,13,13,20,67,Danish Superliga
Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,349g9rdismqpb1aarjp011bd,C. McCowatt,Callum McCowatt,27,Midfielder,New Zealand,Midfielder,82.0,4.0,91.0,11.0,169.0,10.0,12.0,4.0,8.0,5.0,23.0,421.0,10.0,4.0,4.0,7.0,4.0,4.0,0.0,11.0,13.0,2.0,4.0,5.0,2.0,0.0,0.0,74.45,39.29,21.05,45.45,33.33,43.4,63.64,57.14,1.1448915515486595,0.990744859596433,6.0,8.0,0.20775825,2.0,19.0,19.0,0.7321419899999999,82.0,17.529691211401424,0.8551068883610451,19.45368171021377,2.351543942992874,36.12826603325416,2.137767220902613,2.565320665083135,0.8551068883610451,1.7102137767220902,1.0688836104513064,4.9168646080760094,2.137767220902613,0.8551068883610451,0.8551068883610451,1.4964370546318289,0.8551068883610451,0.8551068883610451,0.0,2.351543942992874,2.7790973871733966,0.4275534441805225,0.8551068883610451,1.0688836104513064,0.4275534441805225,0.0,0.0,74.45,39.29,21.05,45.45,33.33,43.4,63.64,57.14,0.2447511630389058,0.2117981885123016,1.2826603325415675,1.7102137767220902,0.044413877672209,0.4275534441805225,4.061757719714964,4.061757719714964,0.1565149147268408,17.529691211401424,CM/AM,100,80,63,98,78,80,89,63,93,93,83,41,48,65,91,59,76,52,78,83,91,89,85,98,50,52,26,35,43,26,63,39,78,39,87,83,96,57,52,24,78,70,83,67,78,74,39,91,52,65,70,39,91,83,52,22,26,48,91,48,61,52,70,70,87,74,74,87,50,52,26,35,43,26,63,39,78,39,74,70,91,39,30,13,65,48,61,52,Danish Superliga
Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,5lz41celw55rz3zh8pohclw5w,O. Ross,Oliver Ross,21,Attacker,Denmark,Striker,30.0,0.0,48.0,3.0,78.0,5.0,10.0,8.0,2.0,2.0,14.0,306.0,21.0,4.0,2.0,2.0,5.0,0.0,0.0,8.0,9.0,2.0,6.0,5.0,1.0,0.0,0.0,79.59,75.0,0.0,62.5,60.0,51.85,40.0,66.67,1.192279057115102,0.3821654981879221,2.0,7.0,0.21798726,1.0,6.0,8.0,0.2789812799999999,35.0,8.823529411764707,0.0,14.117647058823527,0.8823529411764706,22.94117647058824,1.4705882352941178,2.9411764705882355,2.3529411764705883,0.5882352941176471,0.5882352941176471,4.11764705882353,6.176470588235294,1.1764705882352942,0.5882352941176471,0.5882352941176471,1.4705882352941178,0.0,0.0,2.3529411764705883,2.647058823529412,0.5882352941176471,1.7647058823529411,1.4705882352941178,0.2941176470588235,0.0,0.0,79.59,75.0,0.0,62.5,60.0,51.85,40.0,66.67,0.3506703109162065,0.1124016171140947,0.5882352941176471,2.058823529411765,0.0641139,0.2941176470588235,1.7647058823529411,2.3529411764705883,0.0820533176470588,10.294117647058824,LW,100,14,71,100,86,57,43,43,43,14,50,43,36,57,86,100,29,57,14,21,93,100,36,79,57,57,86,100,14,100,100,86,71,79,71,29,29,43,43,36,86,71,29,86,100,14,71,100,86,43,57,29,43,14,14,43,43,57,86,100,29,57,14,14,86,100,14,86,57,57,86,100,14,100,100,86,71,79,71,29,29,57,43,29,86,86,29,86,Danish Superliga
Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,6wrch4yhbs6utcc0doguj90q,M. Larsen,Mads Larsen,24,Midfielder,Denmark,Midfielder,201.0,0.0,120.0,3.0,321.0,3.0,0.0,0.0,0.0,0.0,23.0,450.0,1.0,4.0,5.0,4.0,9.0,11.0,1.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,92.77,50.0,0.0,75.0,0.0,71.88,66.67,41.67,0.0,0.1688891275482948,0.0,13.0,0.27496007,6.0,24.0,17.0,0.4374976199999998,173.0,40.2,0.0,24.0,0.6,64.2,0.6,0.0,0.0,0.0,0.0,4.6,0.2,0.8,1.0,0.8,1.8,2.2,0.2,0.8,0.8,0.0,0.0,0.6,0.0,0.0,0.0,92.77,50.0,0.0,75.0,0.0,71.88,66.67,41.67,0.0,0.0337778255096589,0.0,2.6,0.054992014,1.2,4.8,3.4,0.0874995239999999,34.6,DM/CM,100,37,90,37,100,70,8,27,15,27,80,25,57,58,78,88,93,98,72,68,43,23,85,38,52,52,97,58,37,90,23,100,80,23,7,50,27,97,97,98,90,83,83,100,100,37,80,20,93,37,8,27,15,27,47,18,33,27,57,53,77,97,52,52,43,23,73,38,52,52,97,58,37,90,23,100,80,23,7,37,27,87,80,90,87,60,70,93,Danish Superliga
Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,Jens Gammelby,31,Defender,Denmark,Defender,57.0,0.0,62.0,3.0,119.0,3.0,5.0,4.0,1.0,3.0,9.0,431.0,12.0,2.0,2.0,2.0,15.0,2.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,81.51,33.33,0.0,66.67,20.0,52.94,50.0,66.67,0.410670443446966,0.2207570410870715,1.0,8.0,0.20944704,4.0,2.0,5.0,0.23535096,49.0,11.902552204176336,0.0,12.94663573085847,0.6264501160092808,24.8491879350348,0.6264501160092808,1.0440835266821349,0.8352668213457077,0.2088167053364269,0.6264501160092808,1.8793503480278424,2.505800464037123,0.4176334106728538,0.4176334106728538,0.4176334106728538,3.132250580046404,0.4176334106728538,0.0,0.6264501160092808,0.6264501160092808,0.0,0.2088167053364269,0.4176334106728538,0.0,0.0,0.0,81.51,33.33,0.0,66.67,20.0,52.94,50.0,66.67,0.0857548489796448,0.0460977579996205,0.2088167053364269,1.6705336426914157,0.0437360408352668,0.8352668213457077,0.4176334106728538,1.0440835266821349,0.0491452120649652,10.23201856148492,CB,32,38,49,22,29,75,91,90,81,99,28,90,41,32,24,43,28,46,88,88,41,71,94,46,51,51,12,24,38,74,62,32,43,53,76,71,88,90,94,91,18,29,26,32,9,38,21,15,6,74,79,76,82,91,9,74,29,26,12,26,21,46,76,76,41,71,88,46,51,51,12,24,38,74,62,32,43,53,59,65,88,76,82,79,18,24,21,21,Danish Superliga
Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,7wiwi4mzr6ku2fremmsqs366s,W. Kirk,William Kirk,19,Midfielder,Denmark,Midfielder,45.0,1.0,29.0,1.0,73.0,1.0,6.0,4.0,2.0,0.0,10.0,290.0,7.0,2.0,5.0,2.0,3.0,3.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,79.35,20.0,100.0,0.0,33.33,35.71,25.0,83.33,0.58611141304613,0.0,2.0,2.0,0.04282587,2.0,5.0,1.0,0.2746073699999999,30.0,13.96551724137931,0.3103448275862069,9.0,0.3103448275862069,22.655172413793103,0.3103448275862069,1.862068965517241,1.2413793103448276,0.6206896551724138,0.0,3.103448275862069,2.1724137931034484,0.6206896551724138,1.5517241379310345,0.6206896551724138,0.9310344827586208,0.9310344827586208,0.0,1.2413793103448276,1.2413793103448276,0.0,0.6206896551724138,0.0,0.0,0.0,0.0,79.35,20.0,100.0,0.0,33.33,35.71,25.0,83.33,0.1818966454281093,0.0,0.6206896551724138,0.6206896551724138,0.0132907872413793,0.6206896551724138,1.5517241379310345,0.3103448275862069,0.0852229768965516,9.310344827586206,DM/CM,43,78,23,12,27,27,93,92,70,27,32,92,35,58,55,30,48,48,72,68,43,87,23,38,52,52,30,12,97,23,63,10,38,90,93,12,78,28,23,60,28,5,63,23,27,77,5,10,10,23,83,90,67,27,17,83,27,70,50,27,27,48,67,67,43,80,23,38,52,52,30,12,97,23,63,10,38,90,93,12,80,23,20,53,17,3,60,13,Danish Superliga
Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,Villads Westh,22,Midfielder,Denmark,Midfielder,150.0,5.0,100.0,6.0,245.0,4.0,5.0,1.0,4.0,2.0,25.0,411.0,5.0,8.0,3.0,1.0,8.0,10.0,0.0,15.0,15.0,0.0,2.0,7.0,0.0,0.0,0.0,86.88,30.0,41.67,46.67,40.0,54.35,33.33,33.33,0.2709188883275694,0.4856209921702797,2.0,3.0,0.07572189,2.0,13.0,12.0,0.5494989900000001,109.0,32.846715328467155,1.094890510948905,21.897810218978105,1.3138686131386863,53.64963503649636,0.8759124087591241,1.094890510948905,0.218978102189781,0.8759124087591241,0.437956204379562,5.474452554744526,1.094890510948905,1.7518248175182485,0.6569343065693432,0.218978102189781,1.7518248175182485,2.18978102189781,0.0,3.2846715328467155,3.2846715328467155,0.0,0.437956204379562,1.5328467153284673,0.0,0.0,0.0,86.88,30.0,41.67,46.67,40.0,54.35,33.33,33.33,0.0593253040133363,0.1063403632489663,0.437956204379562,0.6569343065693432,0.0165814357664233,0.437956204379562,2.8467153284671536,2.6277372262773726,0.1203282459854015,23.868613138686133,DM/CM,97,100,87,67,90,90,87,68,95,87,85,75,93,40,35,75,87,48,98,98,43,87,97,38,52,52,70,27,83,58,67,73,48,17,77,97,78,47,50,60,73,70,93,83,87,97,73,43,87,57,63,57,83,73,60,57,70,20,23,50,73,48,97,97,43,67,93,38,52,52,70,27,83,58,67,73,48,17,50,83,67,30,37,43,40,40,90,70,Danish Superliga
Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,9pv2ame21kaydllf78eo1nqc4,A. Priesborg,Alexander Priesborg,21,Defender,Denmark,Defender,144.0,0.0,43.0,12.0,187.0,1.0,2.0,0.0,2.0,0.0,32.0,405.0,0.0,8.0,14.0,2.0,30.0,7.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,82.74,40.0,0.0,50.0,0.0,74.42,33.33,70.0,0.1081149744266433,0.0,2.0,1.0,0.01685596,0.0,13.0,13.0,0.34948091,113.0,32.0,0.0,9.555555555555555,2.6666666666666665,41.55555555555556,0.2222222222222222,0.4444444444444444,0.0,0.4444444444444444,0.0,7.111111111111111,0.0,1.7777777777777777,3.111111111111111,0.4444444444444444,6.666666666666667,1.5555555555555556,0.0,0.8888888888888888,0.8888888888888888,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,82.74,40.0,0.0,50.0,0.0,74.42,33.33,70.0,0.0240255498725874,0.0,0.4444444444444444,0.2222222222222222,0.0037457688888888,0.0,2.888888888888889,2.888888888888889,0.0776624244444444,25.11111111111111,RB/RCB,100,19,38,85,85,38,50,23,85,35,100,12,100,100,31,100,69,50,62,50,54,42,69,50,54,54,54,50,19,65,42,92,38,62,31,15,92,23,23,15,62,54,38,100,92,19,8,77,85,31,38,23,77,35,100,12,100,100,23,100,46,50,54,38,54,42,69,50,54,54,54,50,19,65,42,92,38,62,31,15,85,23,23,15,54,46,38,85,Danish Superliga
Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,Robin Østrøm,24,Defender,Norway,Defender,274.0,0.0,36.0,6.0,310.0,1.0,0.0,0.0,0.0,0.0,10.0,450.0,1.0,1.0,2.0,4.0,26.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.38,54.55,0.0,0.0,0.0,52.63,40.0,40.0,0.0,0.0573287190181778,0.0,2.0,0.0399414,0.0,5.0,3.0,0.2649262300000001,221.0,54.8,0.0,7.2,1.2,62.0,0.2,0.0,0.0,0.0,0.0,2.0,0.2,0.2,0.4,0.8,5.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.38,54.55,0.0,0.0,0.0,52.63,40.0,40.0,0.0,0.0114657438036355,0.0,0.4,0.00798828,0.0,1.0,0.6,0.052985246,44.2,CB,97,38,21,38,88,46,13,13,35,37,32,18,22,32,40,74,69,46,21,21,41,31,28,46,51,51,94,76,38,28,31,29,25,24,12,38,41,32,32,22,28,21,35,94,94,38,6,26,74,34,13,13,35,37,13,15,12,24,28,56,53,46,21,21,41,31,28,46,51,51,94,76,38,28,31,29,25,24,12,35,41,24,29,22,21,18,24,88,Danish Superliga
Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,Younes Bakiz,27,Midfielder,Denmark,Midfielder,31.0,0.0,48.0,7.0,79.0,3.0,5.0,2.0,3.0,2.0,9.0,129.0,8.0,5.0,2.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,86.81,63.64,0.0,50.0,20.0,45.0,0.0,66.67,0.6115783183947909,0.1958140433825823,1.0,6.0,0.17932121,4.0,4.0,9.0,0.1764561999999999,23.0,21.627906976744185,0.0,33.48837209302326,4.883720930232558,55.11627906976744,2.0930232558139537,3.488372093023256,1.3953488372093024,2.0930232558139537,1.3953488372093024,6.27906976744186,5.5813953488372094,3.488372093023256,1.3953488372093024,0.0,0.6976744186046512,1.3953488372093024,0.0,1.3953488372093024,1.3953488372093024,0.0,0.6976744186046512,0.6976744186046512,0.0,0.0,0.0,86.81,63.64,0.0,50.0,20.0,45.0,0.0,66.67,0.4266825477172959,0.136614448871569,0.6976744186046512,4.186046511627907,0.1251078209302325,2.7906976744186047,2.7906976744186047,6.27906976744186,0.1231089767441859,16.046511627906977,CM/AM,39,17,22,78,22,30,35,26,72,35,11,24,59,26,7,20,39,52,15,13,28,37,24,35,50,52,87,87,17,48,37,43,9,57,52,26,28,39,43,52,13,28,9,13,96,17,74,100,83,61,91,70,96,91,83,83,96,74,7,39,78,52,48,39,28,70,43,35,50,52,87,87,17,48,37,43,9,57,96,48,52,78,78,96,30,78,48,48,Danish Superliga
Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,btbcy3kby79fi3ulyi9is6j8,L. Riisgaard,Lucas Riisgaard,22,Attacker,Denmark,Striker,11.0,1.0,25.0,0.0,35.0,2.0,2.0,2.0,0.0,0.0,15.0,252.0,17.0,4.0,4.0,0.0,1.0,0.0,0.0,12.0,13.0,0.0,1.0,5.0,0.0,0.0,0.0,85.37,0.0,7.69,41.67,50.0,45.45,0.0,66.67,0.4298169816692669,0.1738655439249993,0.0,9.0,0.26964867,6.0,0.0,2.0,0.1721306,13.0,3.928571428571429,0.3571428571428571,8.928571428571429,0.0,12.5,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,5.357142857142858,6.071428571428572,1.4285714285714286,1.4285714285714286,0.0,0.3571428571428571,0.0,0.0,4.285714285714286,4.642857142857143,0.0,0.3571428571428571,1.7857142857142858,0.0,0.0,0.0,85.37,0.0,7.69,41.67,50.0,45.45,0.0,66.67,0.153506064881881,0.0620948371160711,0.0,3.2142857142857144,0.0963030964285714,2.142857142857143,0.0,0.7142857142857143,0.0614752142857142,4.642857142857143,RW,88,62,75,38,75,25,25,25,38,38,75,88,75,100,38,75,62,62,100,100,50,50,100,50,62,62,75,38,50,75,100,88,38,75,50,50,38,75,75,100,38,62,50,100,75,50,25,38,75,25,25,25,38,38,100,50,50,75,38,75,62,62,100,100,50,25,100,50,62,62,75,38,50,75,100,88,38,75,25,25,38,100,50,100,38,75,50,50,Danish Superliga
Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,ejv587h08dn1hgxhfgib3reqy,R. Al Hajj,Rami Al Hajj,24,Midfielder,Sweden,Midfielder,59.0,0.0,80.0,5.0,139.0,9.0,5.0,3.0,2.0,3.0,26.0,282.0,10.0,10.0,3.0,4.0,0.0,0.0,0.0,12.0,12.0,0.0,1.0,4.0,0.0,0.0,0.0,90.26,62.5,0.0,33.33,20.0,53.06,36.36,37.5,0.5529539447826953,0.614210693221155,1.0,14.0,0.41287587,5.0,11.0,11.0,0.53388369,65.0,18.829787234042552,0.0,25.53191489361702,1.5957446808510638,44.361702127659576,2.872340425531915,1.5957446808510638,0.9574468085106383,0.6382978723404256,0.9574468085106383,8.297872340425531,3.191489361702128,3.191489361702128,0.9574468085106383,1.2765957446808511,0.0,0.0,0.0,3.8297872340425534,3.8297872340425534,0.0,0.3191489361702128,1.2765957446808511,0.0,0.0,0.0,90.26,62.5,0.0,33.33,20.0,53.06,36.36,37.5,0.1764746632285198,0.1960246893259005,0.3191489361702128,4.468085106382979,0.131768894680851,1.5957446808510638,3.5106382978723403,3.5106382978723403,0.1703884117021276,20.74468085106383,CM/AM,78,17,48,63,65,72,35,46,46,63,89,41,96,48,80,7,11,52,83,78,28,37,74,35,50,52,91,83,17,22,37,74,43,22,43,65,28,78,74,67,48,43,57,59,87,17,57,61,70,91,39,43,57,78,96,52,91,57,83,7,11,52,96,91,28,30,83,35,50,52,91,83,17,22,37,74,43,22,57,65,39,83,91,65,39,39,65,65,Danish Superliga
Sønderjyske,aljua8crr0vkwit0j3m59jw9j,26lyiy5yb1jbhfmrdjcikl0mi,J. Christensen,Jacob Christensen,25,Midfielder,Denmark,Midfielder,44.0,4.0,27.0,2.0,67.0,3.0,2.0,1.0,1.0,0.0,4.0,172.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,82.72,25.0,44.44,0.0,100.0,40.0,0.0,66.67,0.2297558122428629,0.3814981285144059,0.0,1.0,0.01689528,0.0,5.0,3.0,0.1248990199999999,31.0,23.023255813953487,2.093023255813953,14.127906976744184,1.0465116279069766,35.05813953488372,1.569767441860465,1.0465116279069766,0.5232558139534883,0.5232558139534883,0.0,2.093023255813953,0.5232558139534883,0.5232558139534883,1.0465116279069766,0.0,1.0465116279069766,1.0465116279069766,0.0,0.5232558139534883,0.5232558139534883,0.0,1.0465116279069766,0.0,0.0,0.0,0.0,82.72,25.0,44.44,0.0,100.0,40.0,0.0,66.67,0.120221064545684,0.1996211137575379,0.0,0.5232558139534883,0.008840553488372,0.0,2.6162790697674416,1.569767441860465,0.0653541383720929,16.22093023255814,DM/CM,38,97,20,25,20,70,52,68,43,27,3,25,18,25,12,18,28,48,30,28,43,87,23,38,52,52,50,17,87,23,95,17,13,68,67,90,27,13,10,13,28,17,23,27,70,100,40,37,53,97,60,73,53,27,3,37,23,30,12,30,33,48,33,33,43,97,23,38,52,52,50,17,87,23,95,17,13,68,80,97,27,17,13,13,33,20,37,43,Danish Superliga
Sønderjyske,aljua8crr0vkwit0j3m59jw9j,5ram2md0ezy9gq621zaa22fpw,A. Hoeg,Anders Hoeg,20,Midfielder,Denmark,Midfielder,18.0,0.0,13.0,1.0,31.0,1.0,0.0,0.0,0.0,0.0,6.0,95.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.58,50.0,0.0,0.0,0.0,42.86,0.0,75.0,0.0,0.0776850760844904,0.0,5.0,0.12163528,1.0,3.0,1.0,0.0336453,14.0,17.052631578947366,0.0,12.31578947368421,0.9473684210526316,29.36842105263158,0.9473684210526316,0.0,0.0,0.0,0.0,5.684210526315789,0.0,0.9473684210526316,2.8421052631578947,0.9473684210526316,1.894736842105263,0.9473684210526316,0.0,0.9473684210526316,0.9473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,81.58,50.0,0.0,0.0,0.0,42.86,0.0,75.0,0.0,0.0735963878695172,0.0,4.7368421052631575,0.1152334231578947,0.9473684210526316,2.8421052631578947,0.9473684210526316,0.0318744947368421,13.263157894736842,DM/CM,7,37,5,12,7,27,8,27,15,27,15,8,18,40,35,18,12,48,30,28,43,23,23,38,52,52,43,58,37,23,23,27,13,82,7,37,27,63,70,35,12,5,3,10,47,37,23,33,33,65,8,27,15,27,77,8,43,93,70,57,30,48,57,57,43,23,23,38,52,52,43,58,37,23,23,27,13,82,7,60,27,100,97,73,37,7,7,33,Danish Superliga
