Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate pass_Total,total att assist_Total,total mins played,total accurate long balls_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total won contest_Total,total won tackle_Total,total accurate cross_Total,total aerial won_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total blocked scoring att_Total,total goals_Total,total assists_Total,total big chances saved_Total,total direct corner goals_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate pass_p90,total att assist_p90,total accurate long balls_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total won contest_p90,total won tackle_p90,total accurate cross_p90,total aerial won_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total blocked scoring att_p90,total goals_p90,total assists_p90,total big chances saved_p90,total direct corner goals_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate pass_TotalPR,total att assist_TotalPR,total accurate long balls_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total accurate cross_TotalPR,total aerial won_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total blocked scoring att_TotalPR,total goals_TotalPR,total assists_TotalPR,total big chances saved_TotalPR,total direct corner goals_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate pass_p90PR,total att assist_p90PR,total accurate long balls_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total won contest_p90PR,total won tackle_p90PR,total accurate cross_p90PR,total aerial won_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total blocked scoring att_p90PR,total goals_p90PR,total assists_p90PR,total big chances saved_p90PR,total direct corner goals_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Gençlerbirliği,embqktr41hfzczc8uav1scmcn,dcjlw5sjcf32xfuyq62mxbtud,Ž. Žužek,Zan Zuzek,29,Defender,Slovenia,Defender,44.0,8.0,52.0,0.0,180.0,2.0,1.0,1.0,7.0,23.0,2.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,80.0,20.0,0.0,0.0,0.0,38.89,46.15,0.0,0.0936548883864403,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03889141,24.0,22.0,4.0,26.0,0.0,1.0,0.5,0.5,3.5,11.5,1.0,0.0,0.0,0.0,3.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,80.0,20.0,0.0,0.0,0.0,38.89,46.15,0.0,0.0468274441932201,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.019445705,12.0,CB,37,7,23,27,19,61,61,44,97,47,30,21,44,87,59,67,39,39,53,49,47,51,47,99,51,51,13,11,44,30,39,20,50,21,49,31,41,33,33,36,33,39,31,44,31,7,17,27,14,53,53,41,97,39,30,21,44,79,53,61,39,39,51,44,47,51,47,99,51,51,13,11,44,30,39,20,50,21,49,31,41,33,33,36,31,34,31,37,Süper Lig
Göztepe,cjbaf8s09qoa1n11r33gc560x,1lr6ps6wx95dse6ayq8zwqqy,Allan Godói,Allan Godói Santos,33,Defender,Brazil,Defender,16.0,3.0,19.0,1.0,134.0,1.0,0.0,0.0,8.0,13.0,4.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.33,14.29,0.0,0.0,0.0,66.67,62.5,50.0,0.1293667217285329,0.0563264597493061,0.0,0.0,0.0,0.0,0.0,0.0,0.0117534699999999,8.0,10.746268656716415,2.014925373134328,12.761194029850746,0.6716417910447761,0.6716417910447761,0.0,0.0,5.3731343283582085,8.73134328358209,2.686567164179104,0.0,0.6716417910447761,0.0,3.3582089552238803,0.6716417910447761,0.6716417910447761,0.0,0.0,2.686567164179104,0.6716417910447761,0.0,0.0,0.0,0.0,0.0,0.0,63.33,14.29,0.0,0.0,0.0,66.67,62.5,50.0,0.0868880966833429,0.0378312043092354,0.0,0.0,0.0,0.0,0.0,0.0,0.0078941216417909,5.3731343283582085,CB,6,3,3,70,10,20,20,57,80,93,30,51,44,77,59,67,39,39,91,49,47,51,47,49,51,51,3,9,44,30,39,77,74,53,66,74,41,33,33,36,16,17,29,29,6,3,3,77,9,20,20,74,89,94,30,57,44,86,69,77,39,39,94,60,47,51,47,49,51,51,3,9,44,30,39,77,74,53,71,77,41,33,33,36,16,17,29,29,Süper Lig
Göztepe,cjbaf8s09qoa1n11r33gc560x,1spzg8s09btgq2dqadi53l7xm,T. Altıkardeş,Taha Altikardes,23,Defender,Türkiye,Defender,26.0,18.0,44.0,0.0,180.0,2.0,0.0,0.0,3.0,14.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.69,14.29,0.0,0.0,0.0,37.5,20.0,0.0,0.1413371373947185,0.0,0.0,3.0,0.14487768,0.0,4.0,6.0,0.10208054,26.0,13.0,9.0,22.0,0.0,1.0,0.0,0.0,1.5,7.0,1.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,67.69,14.29,0.0,0.0,0.0,37.5,20.0,0.0,0.0706685686973592,0.0,0.0,1.5,0.07243884,0.0,2.0,3.0,0.05104027,13.0,RB/RCB,31,28,25,25,31,25,25,9,91,69,31,9,28,38,66,75,44,34,66,47,47,47,41,47,53,53,6,6,28,31,34,25,31,9,81,25,44,78,94,38,66,69,50,59,19,19,12,25,25,25,25,9,88,62,31,9,28,31,53,59,44,34,62,41,47,47,41,47,53,53,6,6,28,31,34,25,31,9,81,25,44,75,88,38,62,62,50,50,Süper Lig
Göztepe,cjbaf8s09qoa1n11r33gc560x,3ybhdcmr7vbgtl6xbqsbobhpm,M. Bokélé,Malcom Bokélé,26,Defender,Cameroon,Defender,15.0,17.0,32.0,0.0,90.0,4.0,1.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,78.05,80.0,0.0,0.0,66.67,55.56,50.0,0.0,0.1750534910389557,0.0,0.0,1.0,0.0199707,0.0,5.0,4.0,0.31093036,27.0,15.0,17.0,32.0,0.0,4.0,1.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,78.05,80.0,0.0,0.0,66.67,55.56,50.0,0.0,0.1750534910389557,0.0,0.0,1.0,0.0199707,0.0,5.0,4.0,0.31093036,27.0,LB/LCB,22,25,15,20,65,55,48,25,55,18,32,12,28,88,92,82,80,100,70,70,40,50,48,50,52,52,30,100,28,32,95,48,65,12,80,25,30,38,40,25,57,57,85,48,35,50,50,20,95,65,57,50,85,18,32,12,28,95,100,100,90,100,88,90,40,50,48,50,52,52,30,100,28,32,95,48,65,12,100,25,30,45,40,25,95,70,90,85,Süper Lig
Göztepe,cjbaf8s09qoa1n11r33gc560x,4el0zmrld5xmp37ezad6oizv8,E. Yıldırım,Ege Yildirim,19,Defender,Türkiye,Defender,20.0,12.0,32.0,0.0,136.0,2.0,2.0,2.0,11.0,7.0,2.0,2.0,0.0,0.0,8.0,2.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,33.33,0.0,100.0,50.0,57.89,53.33,0.0,0.2555326689109706,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.05379422,22.0,13.23529411764706,7.9411764705882355,21.176470588235293,0.0,1.3235294117647058,1.3235294117647058,1.3235294117647058,7.279411764705882,4.632352941176471,1.3235294117647058,1.3235294117647058,0.0,0.0,5.294117647058823,1.3235294117647058,1.3235294117647058,0.0,0.6617647058823529,3.308823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,33.33,0.0,100.0,50.0,57.89,53.33,0.0,0.1691025014852011,0.0,0.0,0.0,0.0,0.0,1.3235294117647058,1.3235294117647058,0.0355991161764705,14.558823529411764,CB,9,17,9,27,19,89,89,89,44,47,94,21,44,97,81,90,39,86,96,17,47,51,47,49,51,51,13,21,44,84,89,53,66,21,89,31,41,33,33,36,40,46,34,37,11,29,9,27,20,91,91,97,46,51,97,21,44,97,86,94,39,89,97,17,47,51,47,49,51,51,13,21,44,84,89,53,66,21,94,31,41,33,33,36,40,46,37,43,Süper Lig
Göztepe,cjbaf8s09qoa1n11r33gc560x,8knj5nb3wf1wvleqfbwcxbrsa,A. Kurtulan,Arda Kurtulan,23,Attacker,Türkiye,Striker,10.0,18.0,25.0,3.0,179.0,0.0,9.0,10.0,18.0,6.0,4.0,4.0,4.0,3.0,4.0,2.0,1.0,1.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,60.98,0.0,37.5,44.44,0.0,60.0,66.67,66.67,0.1514432522590041,0.3646145072636808,1.0,3.0,0.09270776,1.0,3.0,2.0,0.1856640599999999,13.0,5.027932960893855,9.05027932960894,12.569832402234637,1.5083798882681565,0.0,4.5251396648044695,5.027932960893855,9.05027932960894,3.016759776536313,2.011173184357542,2.011173184357542,2.011173184357542,1.5083798882681565,2.011173184357542,1.005586592178771,0.5027932960893855,0.5027932960893855,0.0,2.5139664804469275,2.011173184357542,0.5027932960893855,0.0,0.0,0.0,0.0,0.0,60.98,0.0,37.5,44.44,0.0,60.0,66.67,66.67,0.0761446519738009,0.1833257299091132,0.5027932960893855,1.5083798882681565,0.0466128402234636,0.5027932960893855,1.5083798882681565,1.005586592178771,0.0933506446927373,6.536312849162011,RW,27,33,33,57,17,93,93,100,100,97,90,93,83,93,33,30,53,20,63,83,77,37,43,53,53,53,7,17,67,27,20,93,100,80,40,80,33,43,47,43,57,37,53,47,20,27,13,40,17,80,80,100,100,93,73,93,73,93,27,20,40,20,53,67,73,37,43,53,53,53,7,17,67,27,20,93,100,80,33,67,27,40,40,27,47,40,47,33,Süper Lig
Göztepe,cjbaf8s09qoa1n11r33gc560x,8xr7cy8cy89qfxyi1n3egt82c,N. Miroshi,Novatus Miroshi,23,Defender,Tanzania,Defender,25.0,38.0,62.0,2.0,180.0,5.0,1.0,1.0,10.0,4.0,4.0,0.0,4.0,1.0,5.0,3.0,2.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.11,71.43,25.0,0.0,33.33,55.56,83.33,80.0,0.3046084031161326,0.2129281287000384,0.0,2.0,0.04382219,1.0,12.0,13.0,0.21309325,42.0,12.5,19.0,31.0,1.0,2.5,0.5,0.5,5.0,2.0,2.0,0.0,2.0,0.5,2.5,1.5,1.0,0.5,0.5,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,86.11,71.43,25.0,0.0,33.33,55.56,83.33,80.0,0.1523042015580663,0.1064640643500192,0.0,1.0,0.021911095,0.5,6.0,6.5,0.106546625,21.0,CB,14,71,37,93,57,61,61,79,19,93,30,99,93,77,93,90,87,86,100,49,47,51,47,49,51,51,29,86,91,30,80,43,97,80,91,97,41,87,89,83,89,91,66,56,9,63,29,89,50,53,53,67,14,87,30,97,89,70,90,87,83,80,100,44,47,51,47,49,51,51,29,86,91,30,80,43,97,80,89,91,41,81,80,74,86,89,63,54,Süper Lig
Göztepe,cjbaf8s09qoa1n11r33gc560x,c2m6r5vndys0xk3odvdsm4jmy,A. Cherni,Amin Cherni,25,Defender,Tunisia,Defender,6.0,11.0,14.0,1.0,90.0,1.0,0.0,0.0,5.0,2.0,3.0,0.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33,16.67,60.0,0.0,0.0,83.33,75.0,100.0,0.0446532642788877,0.1044968500723678,1.0,0.0,0.0,0.0,3.0,3.0,0.12721752,7.0,6.0,11.0,14.0,1.0,1.0,0.0,0.0,5.0,2.0,3.0,0.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33,16.67,60.0,0.0,0.0,83.33,75.0,100.0,0.0446532642788877,0.1044968500723678,1.0,0.0,0.0,0.0,3.0,3.0,0.12721752,7.0,LB/LCB,5,15,5,52,18,22,20,25,20,88,32,38,92,88,50,30,80,38,12,22,40,50,48,50,52,52,5,15,98,32,38,100,98,92,40,60,72,18,18,25,42,42,30,25,5,28,5,68,25,22,20,50,48,95,32,78,95,95,68,30,90,38,12,22,40,50,48,50,52,52,5,15,98,32,38,100,98,92,60,80,88,18,18,25,52,60,60,28,Süper Lig
Göztepe,cjbaf8s09qoa1n11r33gc560x,ec3wpvlzavcxng4gllnyb33e,André Henrique,André Henrique da Silva Martins,24,Attacker,Brazil,Striker,3.0,13.0,16.0,1.0,150.0,0.0,0.0,0.0,15.0,1.0,1.0,0.0,0.0,0.0,11.0,5.0,4.0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,61.54,0.0,0.0,0.0,20.0,45.45,50.0,0.0,0.9091289506395048,0.0405927198346656,1.0,1.0,0.0241224,2.0,1.0,2.0,0.04507463,7.0,1.7999999999999998,7.8,9.6,0.6,0.0,0.0,0.0,9.0,0.6,0.6,0.0,0.0,0.0,6.6,3.0,2.4,0.6,0.6,4.2,1.2,0.6,0.0,0.0,0.0,0.0,0.0,61.54,0.0,0.0,0.0,20.0,45.45,50.0,0.0,0.5454773703837029,0.0243556319007993,0.6,0.6,0.0144734399999999,1.2,0.6,1.2,0.027044778,4.2,ST,8,50,37,40,28,8,8,95,72,72,18,25,37,100,60,70,40,55,68,48,48,32,43,52,52,52,17,28,37,18,45,57,62,25,90,30,45,47,47,80,37,52,50,53,10,50,37,33,28,8,8,93,73,80,18,25,37,97,58,67,40,53,60,53,47,32,43,52,52,52,17,28,37,18,45,57,62,25,90,30,43,50,47,80,37,53,50,50,Süper Lig
Göztepe,cjbaf8s09qoa1n11r33gc560x,f140wr36j39j2my0w226j0hzo,A. Matos,Alex Matos,21,Midfielder,England,Midfielder,5.0,5.0,10.0,2.0,105.0,1.0,2.0,2.0,5.0,1.0,2.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,45.45,100.0,0.0,50.0,33.33,35.71,50.0,100.0,0.2324206815377308,0.1749265891049016,0.0,0.0,0.0,0.0,2.0,0.0,0.0828149499999999,5.0,4.285714285714286,4.285714285714286,8.571428571428571,1.7142857142857142,0.8571428571428571,1.7142857142857142,1.7142857142857142,4.285714285714286,0.8571428571428571,1.7142857142857142,0.8571428571428571,0.8571428571428571,0.0,2.571428571428571,2.571428571428571,2.571428571428571,0.0,0.8571428571428571,4.285714285714286,0.0,1.7142857142857142,0.8571428571428571,0.0,0.0,0.0,0.0,45.45,100.0,0.0,50.0,33.33,35.71,50.0,100.0,0.1992177270323406,0.1499370763756299,0.0,0.0,0.0,0.0,1.7142857142857142,0.0,0.0709842428571427,4.285714285714286,CM/AM,11,6,6,33,28,39,39,42,61,94,47,50,19,100,53,83,19,58,50,22,78,89,39,53,53,53,6,97,19,64,67,28,81,86,67,44,25,8,8,14,28,11,28,11,11,6,6,44,39,61,56,61,67,100,61,67,19,100,72,94,19,67,72,22,83,94,39,53,53,53,6,97,19,64,67,28,81,86,72,56,25,8,8,14,33,11,28,11,Süper Lig
Göztepe,cjbaf8s09qoa1n11r33gc560x,lal5t44ynb54dhcjh3hz4jfu,S. Armstrong,Sinclair Armstrong,23,Attacker,Republic of Ireland,Striker,0.0,6.0,6.0,1.0,106.0,0.0,2.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,1.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,54.55,0.0,0.0,50.0,25.0,35.0,36.36,0.0,0.3973623994843747,0.0626589647975211,2.0,0.0,0.0,0.0,0.0,1.0,0.01803054,4.0,0.0,5.09433962264151,5.09433962264151,0.8490566037735848,0.0,1.6981132075471697,2.547169811320755,5.943396226415095,0.0,0.0,0.8490566037735848,0.0,0.0,3.39622641509434,3.39622641509434,3.39622641509434,0.0,0.8490566037735848,5.09433962264151,0.8490566037735848,1.6981132075471697,0.8490566037735848,0.0,0.0,0.0,0.0,54.55,0.0,0.0,50.0,25.0,35.0,36.36,0.0,0.3373831693735257,0.0532010078469518,1.6981132075471697,0.0,0.0,0.0,0.0,0.8490566037735848,0.0153089490566037,3.39622641509434,ST,3,17,3,40,28,47,65,42,30,27,58,25,37,62,47,70,12,55,53,28,73,75,43,52,52,52,3,28,37,68,52,27,47,25,47,47,77,20,20,30,13,32,20,27,3,23,3,47,28,57,87,70,30,27,73,25,37,80,73,90,12,63,77,30,93,80,43,52,52,52,3,28,37,68,52,27,47,25,67,50,93,20,20,30,13,37,23,47,Süper Lig
Kasımpaşa,4idg23egrrvtrbgrg7p5x7bwf,25wawsdczm69ctbpw5nn51kvd,A. Benedyczak,Adrian Benedyczak,25,Attacker,Poland,Striker,5.0,10.0,15.0,0.0,174.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,2.0,4.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,68.18,0.0,0.0,0.0,57.14,33.33,25.0,0.0,0.5063718815304685,0.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0493413399999999,6.0,2.586206896551724,5.172413793103448,7.758620689655173,0.0,0.0,0.5172413793103449,0.5172413793103449,2.0689655172413794,0.5172413793103449,0.0,0.0,0.0,0.0,0.5172413793103449,3.6206896551724137,2.586206896551724,1.0344827586206895,2.0689655172413794,2.586206896551724,1.5517241379310345,0.0,1.0344827586206895,0.0,0.0,0.0,0.0,68.18,0.0,0.0,0.0,57.14,33.33,25.0,0.0,0.261916490446794,0.0,2.0689655172413794,0.0,0.0,0.0,1.5517241379310345,1.0344827586206895,0.0255213827586206,3.103448275862069,ST,25,37,32,13,28,25,23,20,72,27,18,25,37,28,88,83,73,97,43,67,18,93,43,52,52,52,33,28,37,18,97,20,33,25,50,15,100,20,20,30,75,52,53,47,17,27,23,13,28,20,17,17,63,27,18,25,37,23,80,73,70,93,40,60,18,90,43,52,52,52,33,28,37,18,97,20,33,25,43,15,97,20,20,30,63,47,43,40,Süper Lig
Kasımpaşa,4idg23egrrvtrbgrg7p5x7bwf,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,Kerem Demirbay,33,Midfielder,Germany,Midfielder,12.0,8.0,20.0,0.0,90.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,74.07,0.0,0.0,0.0,0.0,60.0,0.0,33.33,0.090192909416814,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0232655999999999,9.0,12.0,8.0,20.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,74.07,0.0,0.0,0.0,0.0,60.0,0.0,33.33,0.090192909416814,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0232655999999999,9.0,DM/CM,3,5,3,17,5,25,25,50,81,9,31,44,41,44,52,78,31,41,61,64,41,47,47,52,52,52,3,5,41,31,41,73,25,34,50,20,33,23,23,28,28,28,28,28,12,6,6,17,5,25,25,72,88,9,31,58,41,61,66,94,31,41,70,84,41,47,47,52,52,52,3,5,41,31,41,73,25,34,75,20,33,23,23,28,34,28,28,28,Süper Lig
Kasımpaşa,4idg23egrrvtrbgrg7p5x7bwf,456ih9axhyygnymgp0516qmzt,G. Yalçın,Güven Yalçin,27,Attacker,Türkiye,Striker,5.0,9.0,14.0,0.0,141.0,1.0,3.0,3.0,10.0,0.0,1.0,2.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,58.33,33.33,0.0,66.67,0.0,55.56,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.191489361702128,5.74468085106383,8.936170212765958,0.0,0.6382978723404256,1.9148936170212767,1.9148936170212767,6.382978723404255,0.0,0.6382978723404256,1.2765957446808511,0.0,0.0,2.5531914893617023,0.6382978723404256,0.0,0.6382978723404256,0.0,0.6382978723404256,1.9148936170212767,0.6382978723404256,0.0,0.0,0.0,0.0,0.0,58.33,33.33,0.0,66.67,0.0,55.56,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ST,25,30,27,13,70,68,65,68,30,72,85,25,37,62,12,10,40,22,10,67,48,32,43,52,52,52,8,57,37,85,22,77,78,25,7,15,17,20,20,30,13,10,5,5,27,33,27,13,77,70,67,73,30,83,87,25,37,63,10,10,50,22,10,70,53,32,43,52,52,52,8,57,37,85,22,77,78,25,7,15,17,20,20,30,13,10,5,5,Süper Lig
Kasımpaşa,4idg23egrrvtrbgrg7p5x7bwf,5gc13odno30w98ib9ioqd1bmc,A. Arous,Adem Arous,22,Defender,Tunisia,Defender,32.0,11.0,43.0,0.0,180.0,4.0,0.0,0.0,4.0,18.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.13,44.44,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.5,21.5,0.0,2.0,0.0,0.0,2.0,9.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.13,44.44,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,20,13,11,27,41,20,20,20,91,19,30,21,44,61,21,26,39,39,20,17,47,51,47,49,51,51,17,40,44,30,39,94,16,21,21,31,41,33,33,36,16,17,14,14,14,13,11,27,34,20,20,17,91,17,30,21,44,57,21,26,39,39,20,17,47,51,47,49,51,51,17,40,44,30,39,94,16,21,21,31,41,33,33,36,16,17,14,14,Süper Lig
Kasımpaşa,4idg23egrrvtrbgrg7p5x7bwf,6lxkawhg9z2jyh7u8d6hp3g15,A. Baldursson,Andri Baldursson,24,Midfielder,Iceland,Midfielder,16.0,16.0,32.0,0.0,157.0,2.0,1.0,1.0,14.0,13.0,1.0,1.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.19,40.0,0.0,100.0,0.0,60.87,71.43,85.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.171974522292992,9.171974522292992,18.343949044585987,0.0,1.1464968152866242,0.5732484076433121,0.5732484076433121,8.025477707006369,7.452229299363057,0.5732484076433121,0.5732484076433121,3.4394904458598727,0.0,2.8662420382165603,0.0,0.0,0.0,0.0,0.0,0.5732484076433121,0.0,0.0,0.0,0.0,0.0,0.0,76.19,40.0,0.0,100.0,0.0,60.87,71.43,85.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DM/CM,14,19,9,17,20,64,64,94,100,33,73,98,41,100,20,31,31,41,25,36,41,47,47,52,52,52,9,19,41,89,41,80,100,77,20,20,33,23,23,28,14,14,14,14,6,9,3,17,16,62,62,91,100,28,69,94,41,97,20,31,31,41,25,34,41,47,47,52,52,52,9,19,41,89,41,80,100,77,20,20,33,23,23,28,14,14,14,14,Süper Lig
Kasımpaşa,4idg23egrrvtrbgrg7p5x7bwf,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,Jakob Jessen,22,Defender,Denmark,Defender,32.0,15.0,47.0,0.0,180.0,1.0,2.0,2.0,8.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,79.66,12.5,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.5,23.5,0.0,0.5,1.0,1.0,4.0,1.5,0.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.66,12.5,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LB/LCB,45,20,25,20,18,70,65,55,38,48,32,65,28,18,20,30,35,38,12,70,40,50,48,50,52,52,35,10,28,32,38,25,20,42,20,25,30,18,18,25,12,12,12,12,40,15,15,20,12,65,57,35,30,40,32,52,28,18,20,30,35,38,12,62,40,50,48,50,52,52,35,10,28,32,38,25,20,42,20,25,30,18,18,25,12,12,12,12,Süper Lig
