Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total big chances saved_Total,total duels won_Total,total effective clearance_Total,total mins played,total accurate cross_Total,total assists_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total interception_Total,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total goals_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total big chances saved_p90,total duels won_p90,total effective clearance_p90,total accurate cross_p90,total assists_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total goals_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total big chances saved_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total accurate cross_TotalPR,total assists_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total goals_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total big chances saved_p90PR,total duels won_p90PR,total effective clearance_p90PR,total accurate cross_p90PR,total assists_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total goals_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Wieczysta Kraków,doihlg7ahjmmvtxo4yuurpkb8,8qx9mykqpjmus94aep4uambbp,Lucas Piazón,Lucas Domingues Piazón,32,Midfielder,Brazil,Midfielder,45.0,103.0,7.0,145.0,6.0,0.0,26.0,4.0,360.0,3.0,1.0,9.0,6.0,5.0,1.0,1.0,3.0,3.0,9.0,4.0,16.0,9.0,1.0,8.0,1.0,0.0,85.29,70.0,42.86,33.33,66.67,56.52,54.55,80.0,0.6013866559065173,0.6582484970648027,1.0,20.0,0.48108615,9.0,14.0,15.0,0.40578692,62.0,11.25,25.75,1.75,36.25,1.5,0.0,6.5,1.0,0.75,0.25,2.25,1.5,1.25,0.25,0.25,0.75,0.75,2.25,1.0,4.0,2.25,0.25,2.0,0.25,0.0,85.29,70.0,42.86,33.33,66.67,56.52,54.55,80.0,0.1503466639766293,0.1645621242662006,0.25,5.0,0.1202715375,2.25,3.5,3.75,0.10144673,15.5,CM/AM,79,88,77,80,98,51,88,71,67,83,85,64,76,29,42,39,37,100,89,82,80,36,94,75,50,69,83,86,36,94,79,81,70,69,81,27,95,95,92,83,79,71,76,71,76,76,74,90,51,79,43,45,79,71,43,67,14,36,26,19,100,77,71,69,31,86,69,50,69,83,86,36,94,79,81,70,55,60,17,93,90,86,74,69,40,64,Ekstraklasa
Wieczysta Kraków,doihlg7ahjmmvtxo4yuurpkb8,8ysf151oqnne4sd3nhz37e2ac,A. Đermanović,Aleksandar Dermanovic,23,Defender,Serbia,Defender,83.0,43.0,8.0,126.0,3.0,0.0,5.0,14.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,94.74,61.54,0.0,0.0,0.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5,21.5,4.0,63.0,1.5,0.0,2.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,94.74,61.54,0.0,0.0,0.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,58,53,59,53,28,47,19,38,43,42,23,15,19,38,34,29,27,45,38,8,66,35,40,43,51,100,79,43,35,38,37,6,88,15,26,36,21,21,34,12,13,12,12,95,77,80,94,30,47,19,70,43,42,23,15,19,38,34,29,27,64,38,8,77,35,44,43,51,100,79,43,35,38,37,6,88,15,26,36,21,21,34,12,13,12,12,Ekstraklasa
Wieczysta Kraków,doihlg7ahjmmvtxo4yuurpkb8,964l8mpbx2mi9r3vy2it760ut,K. Dankowski,Kamil Dankowski,30,Defender,Poland,Defender,54.0,34.0,6.0,85.0,2.0,0.0,11.0,11.0,268.0,3.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,3.0,0.0,0.0,80.19,42.86,30.0,0.0,0.0,73.33,50.0,42.86,0.0634130297322869,0.4837320693015559,0.0,2.0,0.04244258,1.0,7.0,5.0,0.6822932500000002,44.0,18.13432835820896,11.417910447761194,2.014925373134328,28.544776119402982,0.6716417910447761,0.0,3.694029850746269,3.694029850746269,1.007462686567164,0.335820895522388,1.343283582089552,0.335820895522388,0.335820895522388,0.0,0.0,0.0,0.0,0.6716417910447761,0.0,1.343283582089552,0.6716417910447761,0.0,1.007462686567164,0.0,0.0,80.19,42.86,30.0,0.0,0.0,73.33,50.0,42.86,0.0212954204324844,0.1624473367057463,0.0,0.6716417910447761,0.0142531052238805,0.335820895522388,2.3507462686567164,1.67910447761194,0.2291283302238806,14.776119402985074,RB/RCB,62,23,67,42,40,44,42,54,87,92,88,46,58,35,37,17,17,37,35,48,40,25,50,48,52,42,50,73,25,35,100,69,31,46,96,37,38,38,42,46,33,92,46,62,19,69,35,46,44,35,50,88,92,88,38,58,35,37,17,17,35,35,58,42,25,54,48,52,42,50,73,25,35,100,69,31,46,100,37,38,35,46,46,31,85,50,Ekstraklasa
Wieczysta Kraków,doihlg7ahjmmvtxo4yuurpkb8,crxwhejm0ur604l99z8c8nrv9,M. Maigaard,Mikkel Maigaard,30,Midfielder,Denmark,Midfielder,103.0,129.0,11.0,231.0,3.0,0.0,16.0,4.0,360.0,1.0,0.0,2.0,3.0,0.0,3.0,0.0,3.0,3.0,5.0,0.0,1.0,7.0,2.0,3.0,0.0,0.0,88.51,50.0,14.29,66.67,0.0,53.33,50.0,60.0,0.1830871102661744,0.1195814082583825,3.0,12.0,0.26669829,7.0,13.0,12.0,0.2885986199999998,77.0,25.75,32.25,2.75,57.75,0.75,0.0,4.0,1.0,0.25,0.0,0.5,0.75,0.0,0.75,0.0,0.75,0.75,1.25,0.0,0.25,1.75,0.5,0.75,0.0,0.0,88.51,50.0,14.29,66.67,0.0,53.33,50.0,60.0,0.0457717775665436,0.0298953520645956,0.75,3.0,0.0666745725,1.75,3.25,3.0,0.0721496549999999,19.25,DM/CM,91,91,85,94,53,52,64,32,70,45,39,70,24,79,29,71,70,80,24,26,85,77,67,45,52,82,48,65,68,24,64,55,58,52,45,89,83,85,97,67,65,55,65,88,97,82,94,52,52,33,15,61,45,21,45,24,64,29,55,55,61,24,18,76,52,52,45,52,82,48,65,68,24,64,55,58,36,24,73,73,67,88,42,30,27,42,Ekstraklasa
Wieczysta Kraków,doihlg7ahjmmvtxo4yuurpkb8,d22447vvlf1wfbmckqovdt0ix,Miki Villar,Miki Villar,29,Midfielder,Spain,Midfielder,12.0,18.0,0.0,30.0,1.0,0.0,5.0,2.0,136.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,4.0,1.0,1.0,5.0,1.0,0.0,3.0,1.0,0.0,78.95,0.0,0.0,0.0,50.0,41.67,0.0,100.0,0.1562583146985522,0.0,0.0,3.0,0.0694625099999999,1.0,0.0,0.0,0.00443372,3.0,7.9411764705882355,11.911764705882351,0.0,19.852941176470587,0.6617647058823529,0.0,3.308823529411765,1.3235294117647058,0.0,0.6617647058823529,0.6617647058823529,1.3235294117647058,1.3235294117647058,0.0,0.0,1.9852941176470589,2.647058823529412,0.6617647058823529,0.6617647058823529,3.308823529411765,0.6617647058823529,0.0,1.9852941176470589,0.6617647058823529,0.0,78.95,0.0,0.0,0.0,50.0,41.67,0.0,100.0,0.1034062376681595,0.0,0.0,1.9852941176470589,0.0459678374999999,0.6617647058823529,0.0,0.0,0.0029340794117647,1.9852941176470589,RM/RCM,36,14,17,24,24,52,17,38,17,81,29,31,50,21,26,29,48,33,45,38,19,10,83,76,52,48,17,17,10,79,33,21,90,33,14,19,33,24,31,12,5,5,5,48,19,17,33,24,52,14,62,17,90,33,38,62,21,26,52,62,43,62,48,19,10,95,81,52,48,17,17,10,79,33,21,90,38,14,19,48,38,38,12,5,5,5,Ekstraklasa
Wieczysta Kraków,doihlg7ahjmmvtxo4yuurpkb8,eb91rkg66av8owi9wqfp9hyad,A. Milić,Antonio Milic,32,Defender,Croatia,Defender,103.0,71.0,13.0,174.0,2.0,0.0,5.0,13.0,324.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,91.58,50.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0418509381732856,0.0,1.0,1.0,0.01689528,0.0,9.0,11.0,0.1890994100000001,81.0,28.61111111111111,19.72222222222222,3.611111111111111,48.33333333333333,0.5555555555555556,0.0,1.3888888888888888,3.611111111111111,0.0,0.0,0.0,0.2777777777777778,0.0,0.2777777777777778,0.0,0.0,0.0,0.2777777777777778,0.0,0.5555555555555556,0.2777777777777778,0.0,0.2777777777777778,0.0,0.0,91.58,50.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0116252606036904,0.0,0.2777777777777778,0.2777777777777778,0.0046931333333333,0.0,2.5,3.055555555555556,0.0525276138888889,22.5,CB,65,84,87,76,16,47,19,31,43,42,23,41,19,84,34,29,27,24,38,38,42,35,40,43,51,88,66,43,35,38,37,41,47,30,26,81,51,47,34,70,81,58,65,60,74,72,70,9,47,5,7,43,42,23,33,19,84,34,29,27,16,38,28,37,35,33,43,51,88,66,43,35,38,37,41,47,30,26,81,49,44,34,58,67,42,51,Ekstraklasa
Wieczysta Kraków,doihlg7ahjmmvtxo4yuurpkb8,ev4lf0ovv93vhkcibgwec0d1w,T. Mras,Tobiasz Mras,19,Midfielder,Poland,Midfielder,6.0,16.0,1.0,22.0,1.0,0.0,11.0,0.0,161.0,0.0,0.0,1.0,4.0,0.0,4.0,2.0,7.0,7.0,1.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,75.86,33.33,0.0,42.86,0.0,44.0,50.0,75.0,0.2018670287617259,0.0881926231560007,4.0,2.0,0.07578318,0.0,1.0,1.0,0.06416851,9.0,3.354037267080745,8.944099378881987,0.5590062111801242,12.298136645962732,0.5590062111801242,0.0,6.149068322981366,0.0,0.0,0.0,0.5590062111801242,2.2360248447204967,0.0,2.2360248447204967,1.1180124223602483,3.913043478260869,3.913043478260869,0.5590062111801242,0.0,1.1180124223602483,1.6770186335403725,1.6770186335403725,1.6770186335403725,0.0,0.0,75.86,33.33,0.0,42.86,0.0,44.0,50.0,75.0,0.1128449229102815,0.0493002241244724,2.2360248447204967,1.1180124223602483,0.0423632683229813,0.0,0.5590062111801242,0.5590062111801242,0.0358705956521739,5.0310559006211175,LM/LCM,16,19,28,19,31,50,31,6,16,38,22,53,16,88,72,50,50,47,22,28,41,50,56,38,53,31,41,16,44,22,31,69,81,31,25,88,16,12,12,25,12,12,22,25,12,50,12,44,50,69,6,16,38,25,75,16,94,81,88,88,59,22,31,59,62,94,38,53,31,41,16,44,22,31,69,81,38,31,94,19,25,12,25,12,12,25,Ekstraklasa
Cracovia,cbq36zdxvn152966h49hb4ijm,1oxiwrp4v3e7j5v5vz9fe31lh,Amir Al Ammari,Amir Fouad Abboud Al Ammari,29,Midfielder,Iraq,Midfielder,62.0,114.0,6.0,173.0,6.0,0.0,18.0,6.0,450.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,2.0,7.0,0.0,4.0,0.0,0.0,87.37,50.0,27.27,0.0,0.0,45.0,50.0,66.67,0.0,0.5352336562333564,0.0,16.0,0.34252128,4.0,22.0,17.0,0.77570423,99.0,12.4,22.8,1.2,34.6,1.2,0.0,3.6,1.2,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,0.0,0.4,1.4,0.0,0.8,0.0,0.0,87.37,50.0,27.27,0.0,0.0,45.0,50.0,66.67,0.0,0.1070467312466712,0.0,3.2,0.068504256,0.8,4.4,3.4,0.155140846,19.8,DM/CM,76,88,71,85,74,52,79,55,91,45,89,8,24,14,29,50,50,80,24,39,85,15,79,45,52,73,48,71,15,24,39,55,71,8,91,20,95,97,76,88,85,94,88,30,61,33,42,58,52,30,21,79,45,65,8,24,14,29,21,21,42,24,27,61,15,55,45,52,73,48,71,15,24,39,55,71,8,76,20,76,73,56,73,42,79,48,Ekstraklasa
Cracovia,cbq36zdxvn152966h49hb4ijm,1r5zkfhxkrrgzhd0k0huxtas5,M. Klich,Mateusz Klich,36,Midfielder,Poland,Midfielder,71.0,135.0,9.0,193.0,1.0,0.0,21.0,7.0,411.0,13.0,2.0,17.0,5.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,10.0,1.0,5.0,0.0,0.0,82.13,47.37,43.33,100.0,40.0,51.22,20.0,55.56,0.3819394787429053,2.030937414809851,3.0,10.0,0.25204734,3.0,22.0,19.0,0.9342925,101.0,15.547445255474454,29.56204379562044,1.9708029197080288,42.26277372262774,0.218978102189781,0.0,4.598540145985401,1.5328467153284673,2.8467153284671536,0.437956204379562,3.7226277372262775,1.094890510948905,0.437956204379562,0.6569343065693432,0.437956204379562,0.218978102189781,0.218978102189781,0.218978102189781,0.437956204379562,1.094890510948905,2.18978102189781,0.218978102189781,1.094890510948905,0.0,0.0,82.13,47.37,43.33,100.0,40.0,51.22,20.0,55.56,0.0836363822064756,0.4447308207612813,0.6569343065693432,2.18978102189781,0.0551928481751824,0.6569343065693432,4.817518248175182,4.160583941605839,0.204589598540146,22.116788321167885,CM/AM,95,98,87,100,37,51,81,94,99,93,100,54,46,74,65,14,10,44,63,39,87,36,80,32,50,48,31,88,98,77,55,31,40,48,100,74,79,79,56,95,89,95,93,86,90,83,86,26,51,45,79,98,86,98,36,33,50,40,7,5,29,48,17,67,29,62,32,50,48,31,88,98,77,55,31,40,31,98,55,50,50,36,90,76,88,88,Ekstraklasa
Cracovia,cbq36zdxvn152966h49hb4ijm,23uzsdbj4p7kllnd8ivwtn14a,D. Piła,Dominik Pila,25,Defender,Poland,Defender,29.0,38.0,2.0,65.0,5.0,0.0,12.0,7.0,231.0,2.0,1.0,5.0,4.0,4.0,0.0,1.0,4.0,4.0,2.0,1.0,11.0,1.0,1.0,2.0,1.0,0.0,72.22,18.18,40.0,25.0,25.0,42.86,62.5,40.0,0.6037258855653731,0.316097141990365,0.0,0.0,0.0,1.0,6.0,5.0,0.35313589,34.0,11.298701298701298,14.805194805194803,0.7792207792207791,25.32467532467532,1.948051948051948,0.0,4.675324675324675,2.727272727272727,0.7792207792207791,0.3896103896103896,1.948051948051948,1.5584415584415583,1.5584415584415583,0.0,0.3896103896103896,1.5584415584415583,1.5584415584415583,0.7792207792207791,0.3896103896103896,4.285714285714286,0.3896103896103896,0.3896103896103896,0.7792207792207791,0.3896103896103896,0.0,72.22,18.18,40.0,25.0,25.0,42.86,62.5,40.0,0.2352178774930025,0.1231547306455967,0.0,0.0,0.0,0.3896103896103896,2.3376623376623376,1.948051948051948,0.1375854116883116,13.246753246753244,RM/RCM,76,55,55,71,86,52,67,93,60,81,79,60,83,21,64,50,48,57,45,86,19,36,57,76,52,19,38,81,31,29,40,86,40,76,67,19,5,5,31,74,48,57,74,86,38,43,57,90,52,52,90,52,76,76,48,71,21,57,43,43,48,38,86,10,33,57,62,52,19,38,81,31,29,40,86,40,76,67,19,5,5,24,67,38,43,67,Ekstraklasa
Cracovia,cbq36zdxvn152966h49hb4ijm,45qvc5p22q5zkabxnh6w3q2ju,K. Zahiroleslam,Kahveh Zahiroleslam,24,Attacker,USA,Striker,11.0,17.0,0.0,28.0,7.0,0.0,11.0,6.0,351.0,0.0,0.0,3.0,13.0,13.0,0.0,3.0,3.0,3.0,0.0,3.0,26.0,4.0,0.0,0.0,0.0,0.0,68.29,0.0,0.0,0.0,23.08,31.43,36.84,0.0,1.5839800743282828,0.2539969423956221,1.0,2.0,0.08854835,1.0,0.0,2.0,0.08837822,2.0,2.8205128205128207,4.35897435897436,0.0,7.17948717948718,1.794871794871795,0.0,2.8205128205128207,1.5384615384615383,0.0,0.0,0.7692307692307693,3.333333333333333,3.333333333333333,0.0,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.0,0.7692307692307693,6.666666666666667,1.0256410256410258,0.0,0.0,0.0,0.0,68.29,0.0,0.0,0.0,23.08,31.43,36.84,0.0,0.406148737007252,0.0651274211270825,0.2564102564102564,0.5128205128205129,0.0227047051282051,0.2564102564102564,0.0,0.5128205128205129,0.022661082051282,0.5128205128205129,ST,60,39,25,42,65,50,40,86,39,42,54,83,92,14,71,56,53,28,57,92,62,17,21,26,51,50,25,39,17,33,11,25,21,83,58,36,42,53,60,12,35,44,6,31,6,25,6,36,50,17,69,39,42,33,56,89,14,57,39,36,28,38,83,33,17,21,26,51,50,25,39,17,33,11,25,21,69,39,28,29,42,54,12,25,22,3,Ekstraklasa
Cracovia,cbq36zdxvn152966h49hb4ijm,4ifnzd8wpakpas6xpm3k6zpbd,M. Minchev,Martin Minchev,25,Attacker,Bulgaria,Striker,17.0,35.0,2.0,49.0,4.0,0.0,16.0,1.0,336.0,3.0,0.0,5.0,4.0,2.0,2.0,1.0,8.0,10.0,4.0,3.0,8.0,3.0,5.0,3.0,0.0,0.0,70.0,33.33,21.43,62.5,75.0,44.44,40.0,75.0,0.3312109150860974,0.67174704152187,1.0,2.0,0.08159047,0.0,5.0,8.0,0.8541745199999999,22.0,4.553571428571429,9.375,0.5357142857142857,13.125,1.0714285714285714,0.0,4.285714285714286,0.2678571428571428,0.8035714285714286,0.0,1.3392857142857142,1.0714285714285714,0.5357142857142857,0.5357142857142857,0.2678571428571428,2.142857142857143,2.6785714285714284,1.0714285714285714,0.8035714285714286,2.142857142857143,0.8035714285714286,1.3392857142857142,0.8035714285714286,0.0,0.0,70.0,33.33,21.43,62.5,75.0,44.44,40.0,75.0,0.0887172093980618,0.1799322432647866,0.2678571428571428,0.5357142857142857,0.0218545901785714,0.0,1.3392857142857142,2.142857142857143,0.2287967464285714,5.892857142857142,LM/LCM,44,34,56,38,81,50,50,28,84,38,75,53,50,59,31,56,69,88,84,47,41,59,56,38,53,12,41,62,62,100,38,50,81,50,88,31,16,19,12,66,75,94,50,38,19,44,25,81,50,44,19,62,38,62,38,44,56,25,31,38,88,81,44,19,50,44,38,53,12,41,62,62,100,38,50,81,31,88,31,12,12,12,69,62,94,38,Ekstraklasa
Cracovia,cbq36zdxvn152966h49hb4ijm,4l2dipjn9qhnu7agmchtgpdsk,B. Traoré,Brahim Traoré,22,Defender,France,Defender,131.0,71.0,5.0,202.0,7.0,0.0,18.0,32.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,0.0,2.0,1.0,2.0,4.0,0.0,0.0,90.99,41.67,0.0,100.0,0.0,72.0,63.64,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,14.2,1.0,40.4,1.4,0.0,3.6,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.8,0.0,0.4,0.2,0.4,0.8,0.0,0.0,90.99,41.67,0.0,100.0,0.0,72.0,63.64,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,86,84,40,91,57,47,76,90,43,42,23,15,19,38,34,84,84,100,38,38,42,91,86,43,51,81,44,43,93,38,98,65,47,15,26,36,21,21,34,12,13,12,12,47,50,19,37,27,47,45,63,43,42,23,15,19,38,34,70,67,93,38,20,31,79,60,43,51,81,44,43,93,38,98,65,47,15,26,36,21,21,34,12,13,12,12,Ekstraklasa
Cracovia,cbq36zdxvn152966h49hb4ijm,5c304zq5zwjej92qk4wldjv9w,B. Selan,Beno Selan,21,Midfielder,Slovenia,Midfielder,22.0,12.0,0.0,34.0,1.0,0.0,5.0,4.0,130.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,82.93,0.0,0.0,50.0,50.0,35.71,25.0,0.0,0.191116186359631,0.0536753277045755,0.0,1.0,0.02855202,1.0,1.0,0.0,0.05246041,13.0,15.230769230769232,8.307692307692308,0.0,23.53846153846154,0.6923076923076923,0.0,3.4615384615384617,2.769230769230769,0.0,0.0,0.6923076923076923,1.3846153846153846,0.6923076923076923,0.6923076923076923,0.0,1.3846153846153846,1.3846153846153846,1.3846153846153846,0.6923076923076923,2.769230769230769,0.6923076923076923,0.6923076923076923,0.0,0.0,0.0,82.93,0.0,0.0,50.0,50.0,35.71,25.0,0.0,0.132311205941283,0.0371598422570138,0.0,0.6923076923076923,0.019766783076923,0.6923076923076923,0.6923076923076923,0.0,0.0363187453846153,9.0,DM/CM,20,3,6,11,26,52,14,32,30,45,21,39,65,35,29,50,50,32,65,71,20,44,9,45,52,36,6,30,52,77,21,27,9,58,18,20,11,11,36,6,5,9,9,48,3,6,18,44,52,24,70,30,45,39,79,88,58,29,79,74,70,89,97,24,80,9,45,52,36,6,30,52,77,21,27,9,94,36,20,12,15,48,6,5,6,9,Ekstraklasa
Cracovia,cbq36zdxvn152966h49hb4ijm,6on1coqb8yeebnwqyazkooa1,G. Henriksson,Gustav Henriksson,28,Defender,Sweden,Defender,108.0,57.0,5.0,165.0,12.0,0.0,17.0,33.0,414.0,0.0,0.0,2.0,6.0,6.0,0.0,1.0,0.0,0.0,3.0,1.0,8.0,2.0,0.0,1.0,0.0,0.0,87.3,33.33,0.0,0.0,16.67,47.22,50.0,33.33,0.6786630671423014,0.1155399812439924,1.0,1.0,0.10805102,0.0,16.0,11.0,0.22976116,110.0,23.47826086956522,12.391304347826088,1.0869565217391306,35.869565217391305,2.608695652173913,0.0,3.695652173913044,7.173913043478262,0.0,0.0,0.4347826086956522,1.3043478260869563,1.3043478260869563,0.0,0.2173913043478261,0.0,0.0,0.6521739130434783,0.2173913043478261,1.7391304347826089,0.4347826086956522,0.0,0.2173913043478261,0.0,0.0,87.3,33.33,0.0,0.0,16.67,47.22,50.0,33.33,0.1475354493787611,0.0251173872269548,0.2173913043478261,0.2173913043478261,0.023489352173913,0.0,3.4782608695652177,2.391304347826088,0.0499480782608695,23.91304347826087,CB,74,67,40,69,83,47,70,95,43,42,79,93,98,38,77,29,27,59,87,85,66,35,40,43,51,60,29,43,35,79,28,41,28,95,72,81,51,77,34,94,81,65,84,40,37,28,28,67,47,49,72,43,42,72,86,95,38,70,29,27,37,81,74,53,35,28,43,51,60,29,43,35,79,28,41,28,88,70,77,42,72,34,84,53,40,56,Ekstraklasa
Cracovia,cbq36zdxvn152966h49hb4ijm,8dqat1x426eu0hcyyxqdmu8ve,A. Hasić,Ajdin Hasic,24,Midfielder,Bosnia and Herzegovina,Midfielder,37.0,123.0,10.0,151.0,2.0,0.0,21.0,3.0,443.0,9.0,0.0,16.0,21.0,7.0,14.0,7.0,19.0,21.0,4.0,9.0,20.0,6.0,6.0,6.0,3.0,0.0,77.84,45.45,42.86,31.58,42.86,34.43,18.18,85.71,1.4261507611410604,1.648320131511063,13.0,21.0,0.5309120099999999,11.0,20.0,30.0,1.23455284,78.0,7.516930022573363,24.98871331828442,2.031602708803612,30.677200902934537,0.4063205417607223,0.0,4.266365688487585,0.6094808126410834,1.8284424379232505,0.0,3.2505643340857784,4.266365688487585,1.4221218961625282,2.8442437923250563,1.4221218961625282,3.860045146726862,4.266365688487585,0.8126410835214446,1.8284424379232505,4.063205417607223,1.218961625282167,1.218961625282167,1.218961625282167,0.6094808126410834,0.0,77.84,45.45,42.86,31.58,42.86,34.43,18.18,85.71,0.289737174949651,0.3348731644153401,2.641083521444695,4.266365688487585,0.1078602277652369,2.234762979683973,4.063205417607223,6.094808126410835,0.2508120893905192,15.846501128668171,RM/RCM,86,100,98,100,57,52,95,60,95,38,100,100,100,100,100,100,100,90,100,100,95,93,98,100,52,33,62,86,38,62,14,43,76,100,100,100,95,95,100,100,100,100,100,43,95,81,76,14,52,33,19,81,38,95,90,67,100,86,81,86,57,100,71,62,71,81,76,52,33,62,86,38,62,14,43,76,81,95,90,81,76,95,86,90,86,81,Ekstraklasa
